test_date,train_end,calib_start,calib_end,best_alpha,forecast,realized,calib_error,hist_mean_expand,SSE_forecast,SSE_hist,row_num,RMSE_forecast,RMSE_hist,RMSE_diff,Cum_RMSE_diff
1997-10-31,1992-09-30,1992-10-31,1997-09-30,0.012618568830660185,-0.7941483989732289,-2.3788666518057,0.7982059246612241,0.0043234124789351845,2.5113319408603996,5.679594882505004,22,0.3378630667256942,0.5080978289170576,0.17023476219136335,3.2615266728841883
1997-11-30,1992-10-31,1992-11-30,1997-10-31,0.008697490026177817,-0.8169159584336227,-1.2833052662691755,0.8419756093162227,-0.0005725140562287342,0.21751898646332601,1.6454033135998012,23,0.09724889324581495,0.2674682682195015,0.17021937497368653,3.431746047857875
1997-12-31,1992-11-30,1992-12-31,1997-11-30,0.0001,-0.8330524463995875,-0.4953805261400829,0.8451890415886275,-0.002446786829273636,0.11402232573174127,0.24298367135093685,24,0.06892699209179633,0.1006196781927987,0.03169268610100237,3.4634387339588772
1998-01-31,1992-12-31,1993-01-31,1997-12-31,0.0001,0.7853483957910046,0.9439334622382763,0.8420204732891625,0.0011244593936227786,0.025149223300085604,0.8888888158449298,25,0.03171701328945436,0.1885618005689307,0.15684478727947634,3.6202835212383535
1998-02-28,1993-01-31,1993-02-28,1998-01-31,0.0001,-0.8284406367177407,-0.1764228948217167,0.8418941061325518,0.00045698813717413405,0.4251271357471902,0.03128649299555091,26,0.12787119958217424,0.03468899902959201,-0.09318220055258224,3.5271013206857713
1998-03-31,1993-02-28,1993-03-31,1998-02-28,0.0001,0.9473138165570294,0.08642304558263642,0.8418112086870102,0.0007789583897788617,0.7411329195488846,0.007334909671097788,27,0.1656785061216434,0.0164822122650987,-0.1491962938565447,3.3779050268292266
1998-04-30,1993-03-31,1993-04-30,1998-03-31,0.005994842503189409,0.9013954774782095,0.48248852650651236,0.8495416825909838,0.002576382151408464,0.17548303357240386,0.23031566629951405,28,0.07916597248195985,0.09069487036595252,0.011528897883992667,3.3894339247132192
1998-05-31,1993-04-30,1993-05-31,1998-04-30,0.046415888336127725,-0.7387901338803832,-1.2010955652056206,0.7967575303206754,-0.001898234753264506,0.21372631183281376,1.4380742373640572,29,0.08584796341102778,0.22268535381936808,0.1368373904083403,3.5262713151215594
1998-06-30,1993-05-31,1993-06-30,1998-05-31,0.03853528593710527,0.7598676825522772,0.4573527985667155,0.7486405439325655,-0.00019730500022754297,0.09151525503279785,0.2093520972741203,30,0.05523140864665016,0.08353683763747989,0.02830542899082973,3.5545767441123894
1998-07-31,1993-06-30,1993-07-31,1998-06-30,0.03853528593710527,-0.7728906510087075,-1.0230217004003812,0.7414115554313939,-0.003971564761851726,0.06256554186977993,1.0384631789449055,31,0.04492486267226571,0.18302680739178404,0.1381019447195183,3.692678688831908
1998-08-31,1993-07-31,1993-08-31,1998-07-31,0.03853528593710527,-0.7750610712275723,-0.8841745458934784,0.7222893917040794,-0.007207605133659177,0.011905750353667343,0.7690710151856364,32,0.0192887194637722,0.15502731767192238,0.13573859820815018,3.828417287040058
1998-09-30,1993-08-31,1993-09-30,1998-08-31,0.046415888336127725,0.7545553172346293,2.0191600810403423,0.6811162493579606,0.00021498712338844742,1.599225208640103,4.076139292251337,33,0.22013943299370742,0.35145322945231955,0.13131379645861213,3.95973108349867
1998-10-31,1993-09-30,1993-10-31,1998-09-30,0.046415888336127725,-0.7584805636013378,-0.2809115051774538,0.704601984060184,-0.0008110219726000278,0.2280722055638751,0.07845628069159256,34,0.08190241782753625,0.04803683656736548,-0.03386558126017077,3.925865502238499
1998-11-30,1993-10-31,1993-11-30,1998-10-31,0.046415888336127725,-0.7489664431346916,-0.05277388247338054,0.7073865307272975,-0.0009999778289665024,0.4846840815201533,0.0026805372021288768,35,0.1176780209506496,0.008751387158827005,-0.10892663379182259,3.8169388684466767
1998-12-31,1993-11-30,1993-12-31,1998-11-30,0.046415888336127725,-0.7401922301930973,-0.39079021125086927,0.7044377968812838,-0.0024122612833936863,0.12208177084090509,0.150837432020939,36,0.058233669823704676,0.0647296583279126,0.00649598850420792,3.8234348569508847
1999-01-31,1993-12-31,1994-01-31,1998-12-31,0.05590810182512223,-0.7347099905439112,-0.33784041191754743,0.7019291244665874,-0.003623193235141534,0.15750546243906752,0.11170114926380312,37,0.06524495681847807,0.05494497229140067,-0.0102999845270774,3.813134872423807
1999-02-28,1994-01-31,1994-02-28,1999-01-31,0.05590810182512223,0.7622249666782388,0.21406419099166132,0.7040330451761888,-0.0028401450904408042,0.30048023600131035,0.04704749101121752,38,0.08892342004001774,0.035186529648663145,-0.0537368903913546,3.7593979820324526
1999-03-31,1994-02-28,1994-03-31,1999-02-28,0.046415888336127725,-0.7465595732757655,-1.0199864919826538,0.6993551807153386,-0.006485830921595689,0.0747622798735433,1.0271835899712018,39,0.043783347693147665,0.1622899897359426,0.11850664204279494,3.8779046240752475
1999-04-30,1994-03-31,1994-04-30,1999-03-31,0.046415888336127725,0.75959978377925,0.9712043335955693,0.7007337801961004,-0.0029940803340343857,0.04477648550296719,0.9490625497029554,40,0.033457617033706685,0.15403429404705268,0.120576677013346,3.9984813010885936
1999-05-31,1994-04-30,1994-05-31,1999-04-30,0.046415888336127725,-0.7339241240133855,-2.33246954846337,0.6996390752175005,-0.011284028619192164,2.5553474740299813,5.387902217534286,41,0.2496508524861726,0.3625082746754249,0.1128574221892523,4.1113387232778456
1999-06-30,1994-05-31,1994-06-30,1999-05-31,0.046415888336127725,-0.753321464303444,-0.7834508021277443,0.7434859044569496,-0.01402220866709483,0.0009077769977308111,0.5920203604348334,42,0.004649057758429098,0.11872540952759873,0.11407635176916964,4.225415075047016
1999-07-31,1994-06-30,1994-07-31,1999-06-30,0.046415888336127725,-0.7533691980527979,-0.9442140445306229,0.7344752760540648,-0.01730910561360906,0.03642175542714458,0.859152765788753,43,0.029103566243213728,0.14135167801907486,0.11224811177586114,4.337663186822876
1999-08-31,1994-07-31,1994-08-31,1999-07-31,0.046415888336127725,-0.7546286981543899,-0.044151487652345445,0.7344728331839703,-0.017403621043322923,0.5047778666427665,0.000715448368134062,44,0.10710846951516512,0.004032392612936524,-0.10307607690222859,4.234587109920648
1999-09-30,1994-08-31,1994-09-30,1999-08-31,0.05590810182512223,0.7583208808011792,6.190877806221386,0.7390106687424411,0.004379822561114653,29.512674747931054,38.272757301832605,45,0.8098377717917892,0.9222286689419834,0.11239089715019424,4.346978007070843
1999-10-31,1994-09-30,1994-10-31,1999-09-30,0.02656087782946684,0.8257309009743437,0.2080226131821265,1.2221043724579355,0.005091860290558751,0.3815635288071925,0.04118089046913854,46,0.09107611828517666,0.0299205071703188,-0.06115561111485786,4.285822395955984
1999-11-30,1994-10-31,1994-11-30,1999-10-31,0.02656087782946684,-0.7734631438079027,-0.33821556775778255,1.2265158718938283,0.0038956671614704536,0.18944045245750513,0.11704009705797631,47,0.06348738398002998,0.049902052372831046,-0.013585331607198936,4.2722370643487855
1999-12-31,1994-11-30,1994-12-31,1999-11-30,0.02656087782946684,-0.7681372790265295,-0.05956702314681923,1.2282512676591586,0.003675310597900003,0.5020718075174381,0.003999592777478452,48,0.10227330699297818,0.00912824460292345,-0.09314506239005473,4.179092001958731
2000-01-31,1994-12-31,1995-01-31,1999-12-31,0.03199267137797378,-0.7554521974342885,-0.3007212024576849,1.2345196412059602,0.002622035466219778,0.20678027779241187,0.09201711999415864,49,0.06496157071094337,0.04333474827484352,-0.021626822436099848,4.157465179522631
2000-02-29,1995-01-31,1995-02-28,2000-01-31,0.03853528593710527,0.8104997318735303,0.7048981606774933,1.2237067699637474,0.0050436772772931345,0.011151691839071665,0.48979629793536106,50,0.014934317419334346,0.09897437021121792,0.08404005279188358,4.241505232314514
2000-03-31,1995-02-28,1995-03-31,2000-02-29,0.03199267137797378,-0.7522073729919247,-0.7025875886008328,1.2212247853530092,0.0026119547141380635,0.002462123003018451,0.49730639589164355,51,0.006948159585660995,0.09874768757696016,0.09179952799129916,4.333304760305814
2000-04-30,1995-03-31,1995-04-30,2000-03-31,0.03853528593710527,-0.7454685217440192,-0.2114762389765807,1.2137656552943423,0.0018787759686219032,0.2851477580551801,0.045520362402267624,52,0.07405140600846406,0.029587017163935143,-0.04446438884452892,4.288840371461284
2000-05-31,1995-04-30,1995-05-31,2000-04-30,0.03853528593710527,-0.7418286538115457,-0.17086307770220402,1.215602688870262,0.0012892133281071389,0.3260016891018725,0.02963641130698495,53,0.0784281535296673,0.02364693578098238,-0.05478121774868491,4.234059153712599
2000-06-30,1995-05-31,1995-06-30,2000-05-31,0.03853528593710527,0.8091949308515999,1.49929166654482,1.2191579923163638,0.006384459767619767,0.47623350461443803,2.228771928047302,54,0.0939102708671498,0.2031589383293243,0.1092486674621745,4.343307821174775
2000-07-31,1995-06-30,1995-07-31,2000-06-30,0.03853528593710527,-0.7378449880465364,-1.044517296500024,1.2217929764609454,0.0028220809328141955,0.09404790477219103,1.096919771521405,55,0.041351685636125256,0.14122321284351141,0.09987152720738615,4.44317934838216
2000-08-31,1995-07-31,1995-08-31,2000-07-31,0.03199267137797378,0.8206601584915147,0.15761066293852732,1.2217388226286636,0.0033450153314821453,0.4396346335530711,0.02379789003162104,56,0.08860371581544897,0.020614614281941657,-0.06798910153350732,4.375190246848653
2000-09-30,1995-08-31,1995-09-30,2000-08-31,0.03853528593710527,-0.7395861375433957,-0.5349358603356891,1.224644799406137,0.0015326218107172592,0.041881735961191185,0.28779843233646907,57,0.027106591404393834,0.0710569863148486,0.04395039491045476,4.419140641759108
2000-10-31,1995-09-30,1995-10-31,2000-09-30,0.03199267137797378,-0.7444097526521364,-0.8937049459437287,1.217658855805872,-0.001471531101210412,0.02228905473997392,0.7960804665615413,58,0.01960341927422177,0.11715598698122011,0.09755256770699834,4.516693209466106
2000-11-30,1995-10-31,1995-11-30,2000-10-31,0.03199267137797378,0.8156528450927831,0.4628445674326546,1.2125250010691226,8.136554940452123e-05,0.12447368078550633,0.2141497810172377,59,0.04593172545359226,0.06024663729517947,0.01431491184158721,4.531008121307694
2000-12-31,1995-11-30,1995-12-31,2000-11-30,0.022051307399030412,0.82856163940943,0.35024841395406897,1.2114672935537358,0.001248589044086736,0.22878354164551098,0.12180087778719824,60,0.061749971881978886,0.04505568365685552,-0.016694288225123366,4.51431383308257
2001-01-31,1995-12-31,1996-01-31,2000-12-31,0.022051307399030412,-0.7520714840847545,-1.0102310100691991,1.2115011297591751,-0.0021118082951600606,0.06664634085651312,1.0163043249855257,61,0.03305394023200367,0.1290764371955896,0.09602249696358592,4.610336330046156
2001-02-28,1996-01-31,1996-02-29,2001-01-31,0.03199267137797378,0.8096375553992704,0.2527964194356903,1.1411050623627819,-0.0012677413159188345,0.3100720507012103,0.0645485977784195,62,0.07071889498630501,0.03226618068165118,-0.038452714304653836,4.571883615741502
2001-03-31,1996-02-29,1996-03-31,2001-02-28,0.03199267137797378,-0.7465443690359818,-1.3658701009409655,1.1461464519790434,-0.005771379466496546,0.3835643621996438,1.8498685321564847,63,0.0780277079601737,0.17135633216754045,0.09332862420736675,4.665212239948869
2001-04-30,1996-03-31,1996-04-30,2001-03-31,0.03199267137797378,0.8055766325900184,0.6136605680617666,1.1535520190560604,-0.003733774375943049,0.03683177582401212,0.38117577407409187,64,0.02398950806603148,0.0771742928047137,0.053184784738682225,4.718397024687551
2001-05-31,1996-04-30,1996-05-31,2001-04-30,0.03199267137797378,0.8041525750542838,0.15919638360515168,1.1515651583970832,-0.003199577136660771,0.41596848888856963,0.02637244806525629,65,0.07999697002805982,0.020142739888970224,-0.059854230139089595,4.658542794548461
2001-06-30,1996-05-31,1996-06-30,2001-05-31,0.022051307399030412,0.8064058787121787,0.502157065498259,1.153777763383347,-0.001548084840468223,0.09256734034207861,0.25371887847775976,66,0.03745044004719389,0.062001817969162876,0.024551377921968986,4.6830941724704305
2001-07-31,1996-06-30,1996-07-31,2001-06-30,0.03199267137797378,-0.7500591816255326,-0.3147721466632658,1.148259324237252,-0.002568358657480593,0.1894748028062417,0.09747120524516126,67,0.05317877519684375,0.03814176330660048,-0.015037011890243264,4.6680571605801875
2001-08-31,1996-07-31,1996-08-31,2001-07-31,0.03199267137797378,0.7974300027024452,0.6848204858196625,1.1499295350986034,-0.0003365766948924661,0.012680903292573735,0.4694402003135738,68,0.013655909781102602,0.08308749820251272,0.06943158842141012,4.7374887490015976
2001-09-30,1996-08-31,1996-09-30,2001-08-31,0.03199267137797378,0.7965668761751179,1.5736602556954986,1.1427278856390755,0.0047572641866298355,0.6038741204944065,2.4614565967654776,69,0.09355104942086444,0.18887372504161049,0.09532267562074605,4.832811424622343
2001-10-31,1996-09-30,1996-10-31,2001-09-30,0.03199267137797378,-0.7470197096630848,-1.178507391439074,1.1186378812940052,0.000940281426546919,0.1861816195244173,1.3910968130281287,70,0.05157264218340369,0.1409709601821863,0.08939831799878262,4.922209742621126
2001-11-30,1996-10-31,1996-11-30,2001-10-31,0.02656087782946684,-0.7520456599335754,-0.5778761657112976,1.1154478429379957,-0.0009208647057291084,0.030335012717644057,0.33287741935842613,71,0.02067011611598996,0.06847199688311223,0.04780188076712227,4.970011623388248
2001-12-31,1996-11-30,1996-12-31,2001-11-30,0.02656087782946684,0.8042152656585809,0.4889140617702764,1.1095003883145813,0.0006491190329760375,0.09941484917341417,0.2384026543062592,72,0.03715860323095039,0.0575425753375344,0.020383972106584013,4.9903955954948325
2002-01-31,1996-12-31,1997-01-31,2001-12-31,0.02656087782946684,0.8011780518340136,0.3605578631529973,1.1106947644106753,0.0017989872250527828,0.19414615067329438,0.1287079310570823,73,0.05157069236100165,0.0419895504054009,-0.009581141955600746,4.980814453539232
2002-02-28,1997-01-31,1997-02-28,2002-01-31,0.03853528593710527,0.7895243149589624,1.514441271960413,0.8463024902344778,0.006616319342044375,0.525504594548243,2.2735360877385857,74,0.0842698845367734,0.17528109038089654,0.09101120584412313,5.071825659383355
2002-03-31,1997-02-28,1997-03-31,2002-02-28,0.03199267137797378,0.8032898088066809,0.4794742486388054,0.7864501068095311,0.008117455625526156,0.10485651700683499,0.22217722631976333,75,0.037391000166142475,0.05442759426611509,0.017036594099972616,5.088862253483327
2002-04-30,1997-03-31,1997-04-30,2002-03-31,0.046415888336127725,0.7839083196790806,0.5686708806761993,0.7834492877716434,0.009891358869357401,0.04632715514851904,0.3122345539906829,76,0.02468942751263314,0.0640964070335791,0.03940697952094596,5.128269233004273
2002-05-31,1997-04-30,1997-05-31,2002-04-30,0.046415888336127725,0.7823699623683,1.508716484715148,0.7841049592100787,0.01461951384047977,0.52757927052536,2.232325758376859,77,0.08277486839610008,0.17026815208747606,0.08749328369137598,5.21576251669565
2002-06-30,1997-05-31,1997-06-30,2002-05-31,0.03853528593710527,-0.7414133062139538,-1.1367581251282655,0.7900700228812116,0.010998829441206984,0.15629752584238985,1.3173460267625898,78,0.04476398590247291,0.12995788404387557,0.08519389814140266,5.300956414837052
2002-07-31,1997-06-30,1997-07-31,2002-06-30,0.03853528593710527,-0.7437347702630017,-0.9394535168195023,0.7919558669039567,0.008019355001518241,0.0383058277536477,0.8977048428367721,79,0.02202007937351257,0.10659902645414637,0.0845789470806338,5.385535361917686
2002-08-31,1997-07-31,1997-08-31,2002-07-31,0.05590810182512223,0.7768745433833517,0.7527398361516309,0.7873072423297507,0.010346606505112342,0.0005824840931608783,0.5511477074249884,80,0.0026983422993591783,0.08300208637626139,0.0803037440769022,5.465839105994588
2002-09-30,1997-08-31,1997-09-30,2002-08-31,0.05590810182512223,0.7765427678537703,0.7100430962434764,0.780647209620526,0.012526346348534037,0.00442220632427693,0.4865296163840036,81,0.007388852401143768,0.07750186109943805,0.07011300869829427,5.535952114692882
2002-10-31,1997-09-30,1997-10-31,2002-09-30,0.05590810182512223,-0.7274745179171377,-0.4020236720737721,0.7805484158500737,0.01123892393107346,0.10591825306016212,0.1707859732566642,82,0.03594003356883249,0.04563721914646788,0.009697185577635388,5.545649300270518
2002-11-30,1997-10-31,1997-11-30,2002-10-31,0.06734150657750815,-0.7140953529056129,-0.11760209466782981,0.7382743246974746,0.010840035328600076,0.3558042071231266,0.0164973807580198,83,0.06547364107930953,0.014098355350557737,-0.051375285728751795,5.494274014541766
2002-12-31,1997-11-30,1997-12-31,2002-11-30,0.06734150657750815,0.7639044343609962,2.63161390926056,0.7398457194559718,0.018928843581476496,3.488338682629604,6.826123252422517,84,0.203783810593178,0.2850673114417874,0.08128350084860939,5.575557515390375
2003-01-31,1997-12-31,1998-01-31,2002-12-31,0.05590810182512223,0.7870883984584633,1.517137320091818,0.7971586669156131,0.02353871581689293,0.5329714279780239,2.230836790692004,85,0.07918492339996992,0.16200351451133266,0.08281859111136274,5.658376106501738
2003-02-28,1998-01-31,1998-02-28,2003-01-31,0.010476157527896641,-0.7450807417832288,-1.1934595820897675,0.8044184181834075,0.019805592203682314,0.20104358443463657,1.4720123831533154,86,0.048349933795995725,0.13082974837521577,0.08247981457922005,5.740855921080958
2003-03-31,1998-02-28,1998-03-31,2003-02-28,0.007220809018385456,-0.7514634473145835,-0.8294923541009097,0.8001815976387593,0.017208350777674387,0.006088510294269188,0.7169020836418911,87,0.008365576904531023,0.09077584389563265,0.08241026699110163,5.8232661880720595
2003-04-30,1998-03-31,1998-04-30,2003-03-31,0.0001,0.7518505094938355,0.1777354419394653,0.7893999402107005,0.01769776264097253,0.329608110792959,0.025612058795247222,88,0.0612008718365707,0.017060073935164052,-0.044140797901406646,5.779125390170653
2003-05-31,1998-04-30,1998-05-31,2003-04-30,0.0001,0.7407606667003457,1.431889769097946,0.7917867273191995,0.02199621858765026,0.47765943618091267,1.9877998237705274,89,0.07325953833521548,0.14944841745755533,0.07618887912233985,5.855314269292993
2003-06-30,1998-05-31,1998-06-30,2003-05-31,0.0001,-0.7542328049070343,-1.1339409341744444,0.7963950080008823,0.01849337873079543,0.14417826343175627,1.3281048455613724,90,0.04002475115222195,0.1214772427503912,0.08145249159816925,5.936766760891162
2003-07-31,1998-06-30,1998-07-31,2003-06-30,0.0001,1.0056071714094066,0.44303533205164697,0.797939570063925,0.019775982819378063,0.31648707443837293,0.1791484767125238,91,0.05897355287654983,0.04436963578009744,-0.014603917096452389,5.92216284379471
2003-08-31,1998-07-31,1998-08-31,2003-07-31,0.002848035868435799,0.967898778273717,1.1814640920462716,0.8024644094565001,0.023275043389338584,0.0456101432467697,1.3414018724288517,92,0.02226572313209977,0.12074955542401063,0.09848383229191085,6.020646676086621
2003-09-30,1998-08-31,1998-09-30,2003-08-31,0.0001,0.8680989251397399,0.4833777123645778,0.8032940336135628,0.024656733085960926,0.14801041155919148,0.21042493683033325,93,0.03989373135859488,0.047567149687136205,0.007673418328541327,6.028320094415162
2003-10-31,1998-09-30,1998-10-31,2003-09-30,0.002848035868435799,-0.760732847617827,-0.027042294008832526,0.7773608147778498,0.02450194557968909,0.5383018284550728,0.0026568086347589187,94,0.07567440251716932,0.00531638238338548,-0.07035802013378384,5.957962074281378
2003-11-30,1998-10-31,1998-11-30,2003-10-31,0.0013530477745798048,0.865768034068596,0.6257276654099919,0.7808038328417187,0.026296649220973575,0.05761937858575857,0.35931754316939923,95,0.024627622187026754,0.06150032461783384,0.03687270243080709,5.994834776712185
2003-12-31,1998-11-30,1998-12-31,2003-11-30,0.004977023564332103,0.8576200133324905,0.9648832010614423,0.7743747041977663,0.02909006157764164,0.011505391441776362,0.8757087999049481,96,0.010947503255012248,0.09550898735551823,0.08456148410050598,6.079396260812691
2004-01-31,1998-12-31,1999-01-31,2003-12-31,0.003430469286314912,-0.7525596832858449,-0.8183061519895468,0.7725880954520967,0.026575532754000125,0.004322598147006858,0.7138250612150943,97,0.006675542486938126,0.08578473785959917,0.07910919537266105,6.158505456185352
2004-02-29,1999-01-31,1999-02-28,2004-01-31,0.0023644894126454022,-0.753673305983333,-0.3048018602460691,0.7687073810972989,0.02559512626583424,0.20148557479826149,0.10916216869614681,98,0.04534286330883267,0.033375135663738155,-0.011967727645094517,6.146537728540258
2004-03-31,1999-02-28,1999-03-31,2004-02-29,0.0013530477745798048,0.7532466787528089,1.4309535744740662,0.7673355616589944,0.02974072640804142,0.4592866365081431,1.963397445585301,99,0.0681121057861795,0.1408271899533416,0.07271508416716209,6.21925281270742
2004-04-30,1999-03-31,1999-04-30,2004-03-31,0.004977023564332103,-0.7470601995377253,-1.8618946874922444,0.7757141775701409,0.02417709283774646,1.2428559355328148,3.5572667605571415,100,0.11148344879545191,0.1886071780329991,0.07712372923754718,6.296376541944967
2004-05-31,1999-04-30,1999-05-31,2004-04-30,0.004977023564332103,0.7694651553391706,0.30224503814861836,0.7955864363264387,0.02499254135771969,0.21829463790755335,0.0768689469767873,101,0.046490139261886894,0.027587654538551987,-0.018902484723334907,6.277474057221632
2004-06-30,1999-05-31,1999-06-30,2004-05-31,0.0001,-0.7446897997918708,-0.03200516384627125,0.7540662339508416,0.024825881400982873,0.5079193903129117,0.0032297677038954455,102,0.0705662941198761,0.005627111981636487,-0.06493918213823961,6.212534875083392
2004-07-31,1999-06-30,1999-07-31,2004-06-30,0.0001,-0.7265844431571089,-0.08747951164800573,0.7626773028622597,0.024498460429994567,0.4084551134792555,0.012539066230701414,103,0.06297288008351047,0.01103351743979174,-0.051939362643718734,6.160595512439674
2004-08-31,1999-07-31,1999-08-31,2004-07-31,0.0001,1.0066990917922105,0.9768814736928674,0.769991314607338,0.02726701570110757,0.0008890903491182753,0.9017676188269838,104,0.0029238580103347705,0.09311735868634267,0.0901935006760079,6.250789013115681
2004-09-30,1999-08-31,1999-09-30,2004-08-31,0.0001,0.8622532582138812,0.4130275461987267,0.7590197903149117,0.02838516216631806,0.2018037403355225,0.14794976359413498,105,0.0438399405125946,0.037537253063632536,-0.006302687448962063,6.24448632566672
2004-10-31,1999-09-30,1999-10-31,2004-09-30,0.09770099572992247,0.7444392061621714,0.5854533505970207,0.27836520550501614,0.029995185832302748,0.025276502269782945,0.3085337728037886,106,0.01544207138252048,0.05395086625668824,0.03850879487416776,6.282995120540887
