test_date,train_end,calib_start,calib_end,best_alpha,forecast,realized,calib_error,hist_mean_expand,SSE_forecast,SSE_hist,Cum_SSE_forecast,Cum_SSE_hist,RMSE_forecast,RMSE_hist,RMSE_diff,Cum_RMSE_diff,R_Sq_OOS
1996-11-30,1991-10-31,1991-11-30,1996-10-31,0.14174741629268048,0.021564714876585463,-1.2811084046471537,1.1428504435757376,0.016554433647648,1.69695725632971,1.6839288418913205,17.600465785408105,17.45301689060776,0.06983060901188268,0.06956202974645237,-0.00026857926543030763,-0.0023856271643694325,-0.008448332785358836
1996-12-31,1991-11-30,1991-12-31,1996-11-30,10000.0,0.016554433647648005,-0.6501175710526889,1.1551887429074865,0.014000134779064335,0.4444515618511659,0.4410523271992311,18.044917347259272,17.89406921780699,0.03573737064323362,0.035600445851497096,-0.00013692479173652017,-0.0025225519561059527,-0.008430062922868853
1997-01-31,1991-12-31,1992-01-31,1996-12-31,0.14174741629268048,0.014000134779064336,-4.730158784609445,1.1191115542565002,-0.004107342012494863,22.507043852413553,22.335562238072715,40.551961199672824,40.229631455879705,0.25431361223694743,0.2533429495948217,-0.0009706626421257525,-0.003493214598231705,-0.008012246996262462
1997-02-28,1992-01-31,1992-02-29,1997-01-31,0.11768119524349967,-0.04007009948566972,2.7547623036745112,1.4898429768825843,0.006382656640307442,7.811088161754111,7.553590684231855,48.36304936142694,47.78322214011156,0.14981874260994335,0.1473286135039222,-0.002490129106021144,-0.005983343704252849,-0.012134535833836946
1997-03-31,1992-02-29,1992-03-31,1997-02-28,0.14174741629268048,0.006382656640307445,-1.291509967229961,1.6168438355244388,0.00146639670140491,1.68452526309685,1.6717878776851758,50.04757462452378,49.45501001779674,0.0695743475462415,0.06931080835099059,-0.00026353919525091973,-0.006246882899503769,-0.011981892360628521
1997-04-30,1992-03-31,1992-04-30,1997-03-31,0.14174741629268048,0.001466396701404916,-0.8325584754430783,1.6221620775871877,-0.0016808669670648378,0.6955974873556215,0.6903576002668195,50.74317211187941,50.14536761806355,0.04470842598962948,0.04453971494815918,-0.00016871104147030136,-0.00641559394097407,-0.01192143007842894
1997-05-31,1992-04-30,1992-05-31,1997-04-30,0.14174741629268048,-0.0016808669670648323,0.3548483940677191,1.6267753962012994,-0.0003405313992648981,0.1271131139740091,0.1261591727743907,50.870285225853415,50.271526790837946,0.0191119744895924,0.01904012496143604,-7.184952815636123e-05,-0.006487443469130431,-0.011910488366639216
1997-06-30,1992-05-31,1992-06-30,1997-05-31,0.14174741629268048,-0.0003405313992648933,-0.9930368433154964,1.6287690835161874,-0.004058495114306964,0.9854459676920878,0.978078173210753,51.8557311935455,51.2496049640487,0.05321410796463205,0.05301480418948362,-0.00019930377514842945,-0.006686747244278861,-0.011826944420781249
1997-07-31,1992-06-30,1992-07-31,1997-06-30,0.14174741629268048,-0.004058495114306959,-1.3158920668971352,1.6284153962712702,-0.008953396501556323,1.7209073200564928,1.7080886881753639,53.576638513602,52.957693652224066,0.07032166079647031,0.07005926653976707,-0.0002623942567032411,-0.006949141500982102,-0.011687534306961567
1997-08-31,1992-07-31,1992-08-31,1997-07-31,0.14174741629268048,-0.008953396501556316,0.08833452993212482,1.6000766461746332,-0.008591731347527767,0.00946494062976535,0.00939470012565148,53.58610345423176,52.96708835234971,0.005215180270896339,0.0051957929836439366,-1.938728725240247e-05,-0.0069685287882345045,-0.011686787420977618
1997-09-30,1992-08-31,1992-09-30,1997-08-31,0.03853528593710527,-0.02004792295234415,0.8191043761823362,1.5311013535799527,-0.005526190208528272,0.7041765811430201,0.680015571026118,54.290280035374785,53.64710392337583,0.044983284927012285,0.04420483834190181,-0.000778446585110476,-0.0077469753733449805,-0.011989018324597867
1997-10-31,1992-09-30,1992-10-31,1997-09-30,0.03853528593710527,-0.006279116817177384,-2.3788666518057,1.534698137322738,-0.01428390408896064,5.6291716111829135,5.591251570799644,59.9194516465577,59.23835549417548,0.127184041813055,0.12675494017441555,-0.00042910163863946194,-0.008176077011984442,-0.011497553345301448
1997-11-30,1992-10-31,1992-11-30,1997-10-31,0.01830738280295366,-0.19986225545521258,-1.2833052662691755,1.6207971373246683,-0.01894942380285849,1.1738487576816252,1.5985956963787102,61.09330040423932,60.83695119055419,0.05807864163380251,0.06777658736017694,0.009697945726374432,0.0015218687143899907,-0.004213709080887362
1997-12-31,1992-11-30,1992-12-31,1997-11-30,0.005994842503189409,-0.2328478460925105,-0.4953805261400828,1.6367029007684648,-0.020694592675888614,0.06892340809296099,0.22532673542877338,61.16222381233228,61.06227792598296,0.014073228854178128,0.0254458369689071,0.011372608114728972,0.012894476829118963,-0.001636786077166441
1998-01-31,1992-12-31,1993-01-31,1997-12-31,0.0001747528400007683,-0.2458555656332438,0.9439334622382763,1.6378451239480756,-0.017174052329486555,1.415597930843457,0.9237276545586226,62.57782174317574,61.98600558054158,0.06377938652967656,0.05152077068474486,-0.012258615844931701,0.0006358609841872614,-0.009547577023094167
1998-02-28,1993-01-31,1993-02-28,1998-01-31,0.02656087782946684,-0.05053364121817839,-0.1764228948217167,1.65888908558167,-0.017753139029458298,0.015848104172855985,0.025176091403174915,62.59366984734859,62.011181671944755,0.006748372339486373,0.0085055917042266,0.0017572193647402276,0.002393080348927489,-0.0093932764978637
1998-03-31,1993-02-28,1993-03-31,1998-02-28,0.022051307399030412,-0.04494857108980821,0.08642304558263643,1.6592567108631684,-0.01737568908521158,0.01725850166713173,0.01077417731864631,62.61092834901573,62.021955849263406,0.007042257847821686,0.00556419622688511,-0.0014780616209365757,0.0009150187279909133,-0.00949619359285836
1998-04-30,1993-03-31,1993-04-30,1998-03-31,0.0001,0.1066187146913863,0.48248852650651247,1.6208143443001604,-0.0155711251300068,0.14127811543393837,0.24806341658829092,62.752206464449664,62.270019265851694,0.02014873683570599,0.026698799780822884,0.006550062945116893,0.007465081673107807,-0.007743488829501599
1998-05-31,1993-04-30,1993-05-31,1998-04-30,0.007220809018385456,0.11352903691637174,-1.2010955652056203,1.5080802290591855,-0.01983560153315649,1.728237844504406,1.3953751017754707,64.48044430895408,63.665394367627165,0.07047127572705682,0.06332218069776434,-0.007149095029292479,0.0003159866438153273,-0.012802087372937976
1998-06-30,1993-05-31,1993-06-30,1998-05-31,10000.0,-0.01983560153315649,0.45735279856671546,1.441290486635117,-0.01812524884462648,0.22770876918987548,0.22607937357010233,64.70815307814395,63.89147374119727,0.025579983261313277,0.02548829873349495,-9.168452781832884e-05,0.00022430211599699847,-0.012782289860064466
1998-07-31,1993-06-30,1993-07-31,1998-06-30,10000.0,-0.018125248844626483,-1.0230217004003812,1.4444202396192516,-0.02171416474303989,1.0098168783493475,1.002616780964178,65.71796995649329,64.89409052216145,0.05386810409634728,0.05367571801028889,-0.00019238608605838536,3.191602993861311e-05,-0.012695754385377844
1998-08-31,1993-07-31,1993-08-31,1998-07-31,10000.0,-0.0217141647430399,-0.8841745458934788,1.4070246283565695,-0.024783418768486293,0.7438379090541604,0.7385531093811649,66.46180786554746,65.6326436315426,0.04623272927161839,0.04606819998595426,-0.00016452928566412783,-0.00013261325572551472,-0.012633412096878516
1998-09-30,1993-08-31,1993-09-30,1998-08-31,10000.0,-0.024783418768486304,2.0191600810403423,1.3301197622887881,-0.017535392173419526,4.177705030410763,4.14812845060943,70.63951289595822,69.78077208215204,0.10956687233226385,0.10917833732399342,-0.0003885350082704353,-0.00052114826399595,-0.012306267015721684
1998-10-31,1993-09-30,1993-10-31,1998-09-30,10000.0,-0.01753539217341954,-0.2809115051774538,1.3809260903608007,-0.01846604981654332,0.06936697690111382,0.06887761703959565,70.70887987285933,69.84964969919163,0.014118441606424033,0.014068553120182252,-4.988848624178088e-05,-0.0005710367502377309,-0.012301137906460369
1998-11-30,1993-10-31,1993-11-30,1998-10-31,10000.0,-0.01846604981654333,-0.05277388247338052,1.3759652714662851,-0.018586852044208242,0.0011770273816095445,0.0011687530495651515,70.71005690024094,69.8508184522412,0.0018390928717256301,0.001832617192599836,-6.475679125794156e-06,-0.0005775124293635251,-0.01230105053940389
1998-12-31,1993-11-30,1993-12-31,1998-11-30,10000.0,-0.01858685204420825,-0.39079021125086927,1.3760689325552393,-0.01989282874317898,0.13853534060472275,0.1375648683510559,70.84859224084566,69.98838332059226,0.019952194345709783,0.01988218664625115,-7.000769945863378e-05,-0.0006475201288221588,-0.012290738540324364
1999-01-31,1993-12-31,1994-01-31,1998-12-31,10000.0,-0.019892828743178992,-0.33784041191754743,1.3518016657744194,-0.021004533579453,0.10109066564642194,0.10038497380227179,70.94968290649209,70.08876829439453,0.017043779467131138,0.016984185832630682,-5.9593634500455794e-05,-0.0007071137633226146,-0.012283203615184757
1999-02-28,1994-01-31,1994-02-28,1999-01-31,10000.0,-0.02100453357945301,0.2140641909916613,1.3427234433721393,-0.02018547879000661,0.0552573052714904,0.054872907792820454,71.00494021176358,70.14364120218735,0.012601006308051239,0.012557100362727018,-4.390594532422028e-05,-0.0007510197086468349,-0.01227907469322198
1999-03-31,1994-02-28,1994-03-31,1999-02-28,10000.0,-0.020185478790006615,-1.0199864919826538,1.3433587922188803,-0.023657010085814407,0.9996020659810437,0.9926724364968244,72.00454227774462,71.13631363868417,0.053594959929368226,0.05340886631850236,-0.00018609361086586312,-0.000937113319512698,-0.012205139606620063
1999-04-30,1994-03-31,1994-04-30,1999-03-31,10000.0,-0.0236570100858144,0.9712043335955692,1.3560610602704026,-0.020214583291069135,0.9897490931515283,0.9829114687606753,72.99429137089615,72.11922510744485,0.05333016584931914,0.053145632403473746,-0.00018453344584539594,-0.001121646765358094,-0.012133606013481346
1999-05-31,1994-04-30,1994-05-31,1999-04-30,10000.0,-0.02021458329106913,-2.33246954846337,1.3510035295097433,-0.0281878762744219,5.346523023963959,5.309714024785895,78.3408143948601,77.42893913223074,0.12394987659510763,0.12352246322753829,-0.00042741336756933757,-0.0015490601329274315,-0.011776930858785173
1999-06-30,1994-05-31,1994-06-30,1999-05-31,10000.0,-0.028187876274421892,-0.7834508021277443,1.4376916857171003,-0.030783281517904104,0.5704220871685213,0.5665083965809642,78.91123648202863,77.99544752881171,0.04048634249528075,0.040347214170554695,-0.00013912832472605385,-0.0016881884576534854,-0.011741569312473388
1999-07-31,1994-06-30,1994-07-31,1999-06-30,10000.0,-0.030783281517904094,-0.9442140445306229,1.4486921753022135,-0.03391146906246821,0.8343557588179976,0.8286507789039553,79.74559224084662,78.82409830771566,0.04896502853661935,0.04879734008272681,-0.00016768845389253384,-0.0018558769115460192,-0.011690510299700474
1999-08-31,1994-07-31,1994-08-31,1999-07-31,10000.0,-0.033911469062468204,-0.044151487652345445,1.4615186323062421,-0.03394641793137564,0.00010485798072103147,0.00010414344800985467,79.74569709882735,78.82420245116367,0.0005489226143589714,0.0005470491583372681,-1.8734560217033638e-06,-0.0018577503675677226,-0.011690503918952988
1999-09-30,1994-08-31,1994-09-30,1999-08-31,10000.0,-0.03394641793137563,6.190877806221385,1.4605170613612695,-0.012773546420651965,38.748436621599026,38.48529010513738,118.49413372042638,117.30949255630105,0.3336856038938063,0.33255061884654846,-0.0011349850472578416,-0.0029927354148255644,-0.010098425441204428
1999-10-31,1994-09-30,1994-10-31,1999-09-30,10000.0,-0.012773546420651961,0.2080226131821265,2.088624020704232,-0.012025084862676444,0.04875094409533562,0.048420989414816776,118.54288466452171,117.35791354571587,0.011835916517709258,0.011795794766801768,-4.012175090748957e-05,-0.003032857165733054,-0.010097070431848154
1999-11-30,1994-10-31,1994-11-30,1999-10-31,10000.0,-0.012025084862676439,-0.33821556775778255,2.0704607695174464,-0.013127079737322073,0.1064002311313425,0.10568252504342908,118.64928489565305,117.4635960707593,0.017485645272831828,0.0174265721469101,-5.907312592172767e-05,-0.0030919302916547816,-0.010094096082155612
1999-12-31,1994-11-30,1994-12-31,1999-11-30,10000.0,-0.013127079737322066,-0.05956702314681924,2.068060067029078,-0.013283443183145296,0.0021566683438773004,0.0021421697742538,118.65144156399693,117.46573824053355,0.002489442272323988,0.0024810603118111123,-8.381960512875847e-06,-0.0031003122521676574,-0.010094035428742876
2000-01-31,1994-12-31,1995-01-31,1999-12-31,10000.0,-0.013283443183145288,-0.300721202457685,2.0649910183962645,-0.014247999422321604,0.08262046545676825,0.08206689605734056,118.7340620294537,117.5478051365909,0.015408281235196133,0.015356575593467288,-5.170564172884452e-05,-0.003152017893896502,-0.010091697513912479
2000-02-29,1995-01-31,1995-02-28,2000-01-31,10000.0,-0.014247999422321599,0.7048981606774936,2.022048741040612,-0.011842828318308844,0.517171199586309,0.513717645306681,119.25123322904001,118.06152278189758,0.03855028063117397,0.03842134992672189,-0.00012893070445208626,-0.0032809485983485882,-0.010077037963844182
2000-03-31,1995-02-28,1995-03-31,2000-02-29,10000.0,-0.01184282831830884,-0.7025875886008327,2.028019355878195,-0.014145310852583923,0.4771283238577613,0.4739527697911968,119.72836155289777,118.53547555168878,0.037027805793621076,0.03690437977430901,-0.0001234260193120687,-0.003404374617660657,-0.010063535795145295
2000-04-30,1995-03-31,1995-04-30,2000-03-31,10000.0,-0.014145310852583916,-0.21147623897658066,2.0046552473951578,-0.01480089533140119,0.03893949519427797,0.03868119079794943,119.76730104809205,118.57415674248672,0.010578048077645643,0.010542905060776387,-3.5143016869255625e-05,-0.0034395176345299126,-0.010062431295181362
2000-05-31,1995-04-30,1995-05-31,2000-04-30,10000.0,-0.01480089533140118,-0.17086307770220402,2.003649680983985,-0.01531765752468199,0.02435540476633772,0.02419437773820188,119.79165645285839,118.59835112022492,0.008365811096693982,0.008338109735446651,-2.7701361247330428e-05,-0.003467218995777243,-0.010061736283532241
2000-06-30,1995-05-31,1995-06-30,2000-05-31,10000.0,-0.015317657524681986,1.49929166654482,1.9998393239542769,-0.010318946884188586,2.2940414045582735,2.2789242041775077,122.08569785741666,120.87727532440243,0.08119158208585564,0.08092362306907064,-0.0002679590167850021,-0.003735178012562245,-0.00999710267931797
2000-07-31,1995-06-30,1995-07-31,2000-06-30,10000.0,-0.010318946884188582,-1.0445172965000242,2.0360088772734795,-0.013720915139503836,1.069566226348118,1.0625411798259432,123.15526408376478,121.93981650422838,0.05543885070658487,0.05525648606610268,-0.00018236464048219242,-0.0039175426530444375,-0.009967602169503431
2000-08-31,1995-07-31,1995-08-31,2000-07-31,10000.0,-0.01372091513950385,0.1576106629385273,2.050748564181605,-0.013159172260559472,0.029354509646708483,0.02916233661392325,123.18461859341149,121.9689788408423,0.009184336623549876,0.00915422404445627,-3.0112579093606942e-05,-0.0039476552321380445,-0.009966794541712787
2000-09-30,1995-08-31,1995-09-30,2000-08-31,10000.0,-0.013159172260559486,-0.5349358603356889,2.050874787627583,-0.014864324835968392,0.27225091221865083,0.27047440203703693,123.45686950563014,122.23945324287934,0.027970166383574815,0.027878760611079474,-9.140577249534126e-05,-0.004039061004633386,-0.009959274444167443
2000-10-31,1995-09-30,1995-10-31,2000-09-30,10000.0,-0.014864324835968397,-0.8937049459437287,2.055845577782685,-0.01772699786889269,0.7723608373090739,0.7673373655134003,124.2292303429392,123.00679060839273,0.04711080230071314,0.04695734691862614,-0.00015345538208700465,-0.00419251638672039,-0.009937985768917912
2000-11-30,1995-10-31,1995-11-30,2000-10-31,10000.0,-0.017726997868892695,0.4628445674326546,2.069735154292799,-0.016166700578952604,0.23094902937637937,0.22945179488208778,124.4601793723156,123.23624240327482,0.02576133995232044,0.025677699238189525,-8.364071413091353e-05,-0.004276157100851304,-0.009931631678898434
2000-12-31,1995-11-30,1995-12-31,2000-11-30,10000.0,-0.016166700578952607,0.35024841395406897,2.071048760133033,-0.014980891146806903,0.1342600361582473,0.13339244530446867,124.59443940847383,123.3696348485793,0.01964191186224393,0.01957834580443732,-6.35660578066112e-05,-0.004339723158657915,-0.009927925630953016
2001-01-31,1995-12-31,1996-01-31,2000-12-31,10000.0,-0.014980891146806905,-1.0102310100691996,2.0723427099993534,-0.018191375401395263,0.9905227992150367,0.9841426367518307,125.58496220768887,124.35377748533112,0.053351006389775156,0.05317890636916298,-0.0001721000206121731,-0.004511823179270088,-0.009900662024545204
2001-02-28,1996-01-31,1996-02-29,2001-01-31,10000.0,-0.018191375401395274,0.25279641943569037,1.9672170386904348,-0.01732003200963615,0.07343438495066641,0.07296289734141545,125.65839659263953,124.42674038267253,0.014526470581644609,0.014479761673021958,-4.670890862265055e-05,-0.004558532087892739,-0.009898645630184166
2001-03-31,1996-02-29,1996-03-31,2001-02-28,10000.0,-0.01732003200963616,-1.3658701009409655,1.960124266052397,-0.021642307871595535,1.8185872884146934,1.806948359660149,127.47698388105424,126.23368874233269,0.07228987163788253,0.07205817333135085,-0.00023169830653167744,-0.004790230394424416,-0.009849154778795555
2001-04-30,1996-03-31,1996-04-30,2001-03-31,10000.0,-0.021642307871595552,0.6136605680617666,1.985444104031117,-0.019612586223246138,0.40360974416920103,0.40103488793808956,127.88059362522344,126.63472363027077,0.03405580883533291,0.033947004334261545,-0.00010880450107136203,-0.004899034895495778,-0.009838296789671741
2001-05-31,1996-04-30,1996-05-31,2001-04-30,10000.0,-0.019612586223246155,0.15919638360515168,1.9891074162242042,-0.019043130905321302,0.031972647691092884,0.03176932453292911,127.91256627291453,126.6664929548037,0.009585166894722918,0.009554640885504055,-3.052600921886299e-05,-0.004929560904714641,-0.009837434423604297
2001-06-30,1996-05-31,1996-06-30,2001-05-31,10000.0,-0.019043130905321323,0.502157065498259,1.9882611647229855,-0.017388527107214696,0.2716496447311307,0.26992762279577287,128.18421591764564,126.93642057759948,0.02793926318620995,0.027850567112602937,-8.869607360701207e-05,-0.005018256978321653,-0.009830081345986619
2001-07-31,1996-06-30,1996-07-31,2001-06-30,10000.0,-0.017388527107214717,-0.3147721466632658,1.9578544598291863,-0.018329614510873088,0.08843701718025812,0.08787817486892237,128.2726529348259,127.0242987524684,0.015941435309073815,0.01589098772898181,-5.0447580092004285e-05,-0.005068704558413658,-0.009827680173146947
2001-08-31,1996-07-31,1996-08-31,2001-07-31,10000.0,-0.01832961451087311,0.6848204858196624,1.9458372415218963,-0.016111475393111148,0.49442006359484214,0.49130561424958513,128.76707299842076,127.51560436671798,0.03769280182184101,0.03757389708423268,-0.00011890473760833159,-0.005187609296021989,-0.009814239111503031
2001-09-30,1996-08-31,1996-09-30,2001-08-31,10000.0,-0.016111475393111165,1.5736602556954982,1.9530112771220023,-0.011112193219876526,2.5273741569684733,2.511503714841234,131.29444715538924,130.02710808155922,0.0852207100215439,0.0849527203673881,-0.00026798965415579523,-0.005455598950177784,-0.009746729682206468
2001-10-31,1996-09-30,1996-10-31,2001-09-30,10000.0,-0.011112193219876543,-1.178507391439074,1.9167878419090143,-0.014771739295798775,1.3628115488252392,1.3542806680693344,132.65725870421448,131.38138874962854,0.06257895125601269,0.06238277899502206,-0.00019617226099063328,-0.005651771211168418,-0.009711192481131059
2001-11-30,1996-10-31,1996-11-30,2001-10-31,10000.0,-0.014771739295798796,-0.5778761657112977,1.9407514067208838,-0.01653144062834721,0.3170865950487281,0.3151079003784533,132.9743452992632,131.696496650007,0.030185565699135157,0.030091235806325358,-9.432989280979895e-05,-0.005746101103978217,-0.009702981337857297
2001-12-31,1996-11-30,1996-12-31,2001-11-30,10000.0,-0.01653144062834721,0.4889140617702767,1.9166642973145638,-0.014956844047666137,0.25547515589499725,0.2538858897297942,133.2298204551582,131.9503825397368,0.027094722939947566,0.027010315703374522,-8.440723657304403e-05,-0.005830508340551261,-0.009696356242363313
2002-01-31,1996-12-31,1997-01-31,2001-12-31,10000.0,-0.014956844047666135,0.36055786315299737,1.9121775506850114,-0.013790649304806935,0.14101129532400003,0.14013680877937087,133.3708317504822,132.09051934851618,0.020129701230288784,0.02006718663019472,-6.251460009406434e-05,-0.005893022940645325,-0.009692689591052073
2002-02-28,1997-01-31,1997-02-28,2002-01-31,10000.0,-0.01379064930480693,1.5144412719604137,1.5368519912678344,-0.00905928112751523,2.335492805173988,2.321053935259225,135.70632455565618,134.4115732837754,0.08192182994638446,0.0816682019898941,-0.0002536279564903654,-0.00614665089713569,-0.009632736528924157
2002-03-31,1997-02-28,1997-03-31,2002-02-28,10000.0,-0.009059281127515226,0.4794742486388054,1.4500631356399003,-0.007551461591199425,0.23866500970594048,0.2371940424250406,135.94498956536214,134.64876732620044,0.026188146047551267,0.02610731843629339,-8.082761125787624e-05,-0.006227478508393567,-0.009626692207448606
2002-04-30,1997-03-31,1997-04-30,2002-03-31,10000.0,-0.0075514615911994225,0.5686708806761992,1.4252149972205403,-0.0057784697688381985,0.33203218772812715,0.3299920562267254,136.27702175309025,134.97875938242717,0.03088875979992361,0.030793717462077687,-9.504233784592489e-05,-0.0063225208462394916,-0.009618271619942664
2002-05-31,1997-04-30,1997-05-31,2002-04-30,10000.0,-0.005778469768838195,1.5087164847151473,1.4188341067120864,-0.0011327797244087953,2.293694967157449,2.2796448013286685,138.5707167202477,137.25840418375583,0.08118545123254382,0.08093641610606363,-0.000249035126480196,-0.0065715559727196875,-0.009560890236892217
2002-06-30,1997-05-31,1997-06-30,2002-05-31,10000.0,-0.0011327797244087905,-1.136758125128265,1.4547469667267776,-0.004605640107906827,1.289644925123628,1.2817692493377724,139.86036164537134,138.5401734330936,0.06087590838434873,0.06068974352690424,-0.00018616485744449296,-0.0067577208301641805,-0.009529280782337946
2002-07-31,1997-06-30,1997-07-31,2002-06-30,10000.0,-0.0046056401079068235,-0.9394535168195022,1.4598109529756291,-0.007455786073490958,0.8739405525921781,0.8686197701157145,140.7343021979635,139.4087932032093,0.05011310633944994,0.04996032247865893,-0.00015278386079100453,-0.006910504690955185,-0.00950807308705448
2002-08-31,1997-07-31,1997-08-31,2002-07-31,10000.0,-0.007455786073490953,0.752739836151631,1.4457680835242348,-0.005145161081925239,0.5778973840502403,0.5743896690317074,141.31219958201376,139.98318287224103,0.04075076277581851,0.04062690027498015,-0.00012386250083835926,-0.007034367191793544,-0.009494116953932208
2002-09-30,1997-08-31,1997-09-30,2002-08-31,10000.0,-0.005145161081925231,0.7100430962434765,1.4552661433920024,-0.00297792393851493,0.511494243416145,0.5083989752213678,141.8236938254299,140.49158184746238,0.03833811477236808,0.03822193866699726,-0.0001161761053708188,-0.007150543297164363,-0.009481792150463741
2002-10-31,1997-09-30,1997-10-31,2002-09-30,10000.0,-0.0029779239385149237,-0.4020236720737721,1.452360068700383,-0.004183500216869181,0.1592375091048271,0.15827680234313005,141.98293133453473,140.6498586498055,0.02139109742747674,0.021326471755490406,-6.462567198633334e-05,-0.007215168969150696,-0.009477952537786383
2002-11-30,1997-10-31,1997-11-30,2002-10-31,10000.0,-0.004183500216869176,-0.11760209466782982,1.3620004290564722,-0.004525122489311834,0.01286377756723148,0.012786401637061332,141.99579511210194,140.66264505144258,0.006079874839727963,0.006061561963704686,-1.831287602327685e-05,-0.007233481845173973,-0.00947764106221527
2002-12-31,1997-11-30,1997-12-31,2002-11-30,10000.0,-0.004525122489311831,2.631613909260561,1.3360610711038399,0.003391210939366462,6.949228994715155,6.9075545519707395,148.9450241068171,147.57019960341333,0.1413118849757103,0.14088752496076823,-0.0004243600149420601,-0.007657841860116033,-0.009316410136318343
2003-01-31,1997-12-31,1998-01-31,2002-12-31,10000.0,0.0033912109393664652,1.5171373200918181,1.4498329237329495,0.00792338491886482,2.291427282974186,2.277726702120231,151.23645138979128,149.84792630553355,0.0811453089092142,0.08090235888253992,-0.00024295002667427956,-0.007900791886790312,-0.009266228225451645
2003-02-28,1998-01-31,1998-02-28,2003-01-31,10000.0,0.007923384918864823,-1.1934595820897678,1.4727438218385527,0.004337167106898753,1.4433210334184654,1.4347170523861021,152.67977242320976,151.28264335791965,0.0644008869035288,0.06420864545008542,-0.00019224145344337584,-0.008093033340233688,-0.009235223779006985
2003-03-31,1998-02-28,1998-03-31,2003-02-28,10000.0,0.004337167106898754,-0.8294923541009096,1.4955244569863326,0.0018555316271136092,0.695271670437643,0.6911393071044544,153.3750440936474,151.97378266502412,0.044697954080234414,0.04456492445499562,-0.00013302962523879108,-0.008226062965472479,-0.009220415548331085
2003-04-30,1998-03-31,1998-04-30,2003-03-31,10000.0,0.0018555316271136153,0.1777354419394653,1.5062441469622674,0.0023774304707704394,0.03093374285148088,0.030750432186254922,153.4059778364989,152.00453309721036,0.009428152823600969,0.009400176108990878,-2.797671461009059e-05,-0.00825403968008257,-0.009219756218666664
