Date,GC1_volatility,GC2_volatility
1984-06-30,0.1429641166523685,0.16266772585242353
1984-07-31,0.21000907156718313,0.2181592576775179
1984-08-31,0.21000629617527272,0.21020220376675808
1984-09-30,0.18543335339469713,0.18478407645985775
1984-10-31,0.15670527855944952,0.15774853291866545
1984-11-30,0.16257352279777704,0.16333181353876464
1984-12-31,0.15703185240053946,0.16670228003055193
1985-01-31,0.16136076325511634,0.1663498147151997
1985-02-28,0.19373641657100035,0.19964890256043055
1985-03-31,0.2827559611628137,0.2822199582909644
1985-04-30,0.25167550771663666,0.25467236945312627
1985-05-31,0.22027097138680435,0.22211324256071696
1985-06-30,0.19984030308694317,0.2036211133865962
1985-07-31,0.16907188493154518,0.17163412494219793
1985-08-31,0.16318993997463155,0.16224661461427262
1985-09-30,0.1675091338030868,0.16740787204087118
1985-10-31,0.12672099200098932,0.1285552413127212
1985-11-30,0.12113356506983601,0.12182697410080535
1985-12-31,0.11334413571252537,0.11849992507891896
1986-01-31,0.14987909827808582,0.15151212528561928
1986-02-28,0.18463391453313083,0.18937660102363016
1986-03-31,0.17856648087573473,0.18075656572751142
1986-04-30,0.14794211397510687,0.15078413961528858
1986-05-31,0.11962557877258341,0.12146123098618498
1986-06-30,0.14149580328416012,0.14279867382247136
1986-07-31,0.16641458884229698,0.17330379434255064
1986-08-31,0.2166030159808354,0.22378887451095453
1986-09-30,0.24063436008480674,0.2431021197613795
1986-10-31,0.22584162594760668,0.2285690847592427
1986-11-30,0.22540442880751274,0.2278460912562322
1986-12-31,0.2099160718810844,0.21569125745616755
1987-01-31,0.2077144836865438,0.21649418926775396
1987-02-28,0.18321746508762876,0.19158682749902403
1987-03-31,0.1622113246536057,0.1675117978215023
1987-04-30,0.2239469068057008,0.2257242857229406
1987-05-31,0.19746220776395895,0.1994582201145661
1987-06-30,0.190082771612448,0.19333407879044937
1987-07-31,0.15023210554377214,0.15213938784670902
1987-08-31,0.16796162058730862,0.16952624756036852
1987-09-30,0.14787500707055778,0.14870878122614212
1987-10-31,0.1765113143493488,0.1733030267240368
1987-11-30,0.14992218773352634,0.1481951597213602
1987-12-31,0.1452475516613514,0.14583432456011977
1988-01-31,0.1629424687868344,0.16526331423099905
1988-02-29,0.16639563496209953,0.16884256288576957
1988-03-31,0.1428821256373981,0.1445684353956991
1988-04-30,0.1248178118085407,0.12791126786473234
1988-05-31,0.11060999246281715,0.11201192017859338
1988-06-30,0.11754784976421771,0.11981026748829499
1988-07-31,0.155935917464809,0.15772321936797365
1988-08-31,0.12272108817451442,0.12648377123165744
1988-09-30,0.1234267592420825,0.1258407031721801
1988-10-31,0.12468253719899597,0.13297929893650773
1988-11-30,0.12277728472370973,0.12663370636367322
1988-12-31,0.12410688181390492,0.1254886137044509
1989-01-31,0.11382100394580005,0.11415770555491467
1989-02-28,0.10679105483918805,0.10654634409406515
1989-03-31,0.11703459169392849,0.11897072920970636
1989-04-30,0.10794834615547663,0.10968220553987248
1989-05-31,0.09829851675298062,0.10080161192890982
1989-06-30,0.17109033512880864,0.17182182933190435
1989-07-31,0.1549773920839395,0.15404194902413332
1989-08-31,0.12771341450811888,0.13000583522092266
1989-09-30,0.10798265347751938,0.1102297809862328
1989-10-31,0.10748722268786286,0.10981966509883972
1989-11-30,0.124863448093029,0.12560220638944336
1989-12-31,0.15238996940511698,0.15368125494575197
1990-01-31,0.15104035233933596,0.15238715896243854
1990-02-28,0.14004580974699285,0.1441291776490057
1990-03-31,0.2059241015102568,0.2066417123673158
1990-04-30,0.1765197947679464,0.18034052241980308
1990-05-31,0.16426336386922477,0.16598050043745358
1990-06-30,0.1481250973229112,0.15286667991537348
1990-07-31,0.1428970008762546,0.1453595047323232
1990-08-31,0.23719168241798946,0.23898238015945703
1990-09-30,0.21891846342113325,0.22081296656953683
1990-10-31,0.2188949742029542,0.22451994245528517
1990-11-30,0.18938829006269048,0.1932948480247472
1990-12-31,0.18493223705716003,0.19073469562664025
1991-01-31,0.25901948357703497,0.26214831198309635
1991-02-28,0.21557601102823964,0.22208548255596533
1991-03-31,0.16620340538649425,0.17100058629708445
1991-04-30,0.13064988659162804,0.13372153942049073
1991-05-31,0.10541617581769462,0.10753701713487719
1991-06-30,0.10352640061939583,0.10570781664848448
1991-07-31,0.09136844707522442,0.0926283908768201
1991-08-31,0.08897557155726428,0.08914820961086185
1991-09-30,0.09696869964858897,0.09635210176757623
1991-10-31,0.07913753324562499,0.07983622639347662
1991-11-30,0.08392828004151612,0.08477674164429874
1991-12-31,0.09623247324054308,0.09701911032401009
1992-01-31,0.09939211508079453,0.09821437069996615
1992-02-29,0.09271703046701989,0.09647738944952883
1992-03-31,0.0846763411972529,0.08640115882868446
1992-04-30,0.08389549807984473,0.0855292469522515
1992-05-31,0.06953721304944853,0.07053106902685136
1992-06-30,0.06965700390264797,0.07068341771403035
1992-07-31,0.0732065132031699,0.07308399101797315
1992-08-31,0.11048689245780292,0.11245600445098237
1992-09-30,0.10533354608824165,0.10605158186314008
1992-10-31,0.09532113984631436,0.09667173587046403
1992-11-30,0.08374988399177019,0.08462811655840337
1992-12-31,0.07408035593122117,0.07591722809706639
1993-01-31,0.06426996662506035,0.06545538899921614
1993-02-28,0.07323282339741033,0.07444623369211886
1993-03-31,0.07256351419936853,0.07353842888451252
1993-04-30,0.09847799198915463,0.0995107964215408
1993-05-31,0.13019537107545656,0.13050462097490811
1993-06-30,0.12268011515210978,0.12462781566033093
1993-07-31,0.13563998419684084,0.13600904388941812
1993-08-31,0.18796023906213705,0.1905074376419562
1993-09-30,0.1957529831068885,0.1964367803711073
1993-10-31,0.15565808529428157,0.1557654242711679
1993-11-30,0.13117406805472526,0.13129623694024325
1993-12-31,0.11431433906258578,0.1145839010131636
1994-01-31,0.1294885324688256,0.12963900930328498
1994-02-28,0.12283576754081763,0.12431495953136969
1994-03-31,0.12588547382926574,0.1265891020932343
1994-04-30,0.11550956865042111,0.11608347930954026
1994-05-31,0.12156861976140808,0.1219983264010946
1994-06-30,0.12306564788328857,0.12400050778563866
1994-07-31,0.10178564254148008,0.10239072397730098
1994-08-31,0.08880546785043608,0.089836265353369
1994-09-30,0.08209593055323822,0.08226588991588298
1994-10-31,0.07373461098416893,0.07575474721138459
1994-11-30,0.06139338160278635,0.06270203456942706
1994-12-31,0.058180437925757986,0.06215109082928001
1995-01-31,0.08759465757639993,0.08971878413579117
1995-02-28,0.07258669468698732,0.07620590469006505
1995-03-31,0.0876405411057569,0.08869128365086967
1995-04-30,0.08458412081753686,0.09063327647595286
1995-05-31,0.07573188340842497,0.0795243325931744
1995-06-30,0.07083883870442761,0.07787733124076533
1995-07-31,0.06579609119582613,0.07035691973714425
1995-08-31,0.054173784110745755,0.05830416520406078
1995-09-30,0.05212251062341566,0.05459097302530767
1995-10-31,0.042767527573330244,0.045838583618835034
1995-11-30,0.05912620993912295,0.0612554476434925
1995-12-31,0.0510863214132001,0.054218928149173985
1996-01-31,0.06721622462272489,0.0699067967913704
1996-02-29,0.08473739076866475,0.09024534298639421
1996-03-31,0.07662173759998453,0.0799943581134563
1996-04-30,0.07216613313990784,0.0749119250016451
1996-05-31,0.057930698281281966,0.05981348056048131
1996-06-30,0.050635897453145236,0.053633574281787534
1996-07-31,0.04939265488971546,0.04988042187897991
1996-08-31,0.04422275130218566,0.04670240668035218
1996-09-30,0.04228114927884304,0.0449535086628961
1996-10-31,0.047670345801015285,0.050706571282814576
1996-11-30,0.051086581456299344,0.0539150589289846
1996-12-31,0.048211778127043206,0.05165742331688284
1997-01-31,0.09101380288326551,0.09442712000850687
1997-02-28,0.10822726611733206,0.11708444171842576
1997-03-31,0.11630835223671088,0.12035827586517889
1997-04-30,0.09589324758610027,0.09991747715563865
1997-05-31,0.09211286361172752,0.09468597007796095
1997-06-30,0.08458483098945929,0.08378932699106763
1997-07-31,0.11913589030447796,0.11982593618733198
1997-08-31,0.11547168777742414,0.11570125027993836
1997-09-30,0.10835625934485432,0.11038683404114098
1997-10-31,0.18250012515730055,0.18586743343281115
1997-11-30,0.1554433236348849,0.156977642947046
1997-12-31,0.1592863232227313,0.1585634033551535
1998-01-31,0.18995380343198645,0.19045206861291877
1998-02-28,0.17661802892043904,0.1776689356926528
1998-03-31,0.15066270321061745,0.15078436292231642
1998-04-30,0.1392472648235332,0.14165995732650116
1998-05-31,0.11827062488552512,0.12036709597811568
1998-06-30,0.14442851294886247,0.1461670542657973
1998-07-31,0.11789665392289797,0.11911276261774915
1998-08-31,0.11892970836865809,0.11997500773584176
1998-09-30,0.13635249173040162,0.13552075800498795
1998-10-31,0.12427774241961846,0.1250046188742125
1998-11-30,0.11146827192096408,0.11136961257102888
1998-12-31,0.10254604552304936,0.10481383206548982
1999-01-31,0.1039154669846259,0.10444333215472461
1999-02-28,0.09023171908406352,0.09163756270451462
1999-03-31,0.09914298219141106,0.09997395450344265
1999-04-30,0.09515778078670556,0.09806877074780701
1999-05-31,0.10764680577486453,0.10976207770471536
1999-06-30,0.09784117554306121,0.10080215859900221
1999-07-31,0.08591084929022419,0.08873984398549577
1999-08-31,0.08370667170579901,0.08592325064661455
1999-09-30,0.3077601915238476,0.3079345902806886
1999-10-31,0.293432693466644,0.2929652953443258
1999-11-30,0.23228824483630492,0.23218237756093885
1999-12-31,0.1956904640270231,0.19644677539862163
2000-01-31,0.15771029413539614,0.15790597275680732
2000-02-29,0.26843539777219527,0.2671422439701813
2000-03-31,0.2105932435417556,0.20993245990557696
2000-04-30,0.17753572475825766,0.17904288050666645
2000-05-31,0.1430014588077262,0.14419442721535866
2000-06-30,0.16500679547209018,0.16296742433927874
2000-07-31,0.13328335619726836,0.13174135779700877
2000-08-31,0.11996607781701593,0.1217122629512771
2000-09-30,0.1137401349377181,0.11450744595509098
2000-10-31,0.11701523125760828,0.12047180643177807
2000-11-30,0.10441615495448002,0.10476906399841211
2000-12-31,0.0978836532155409,0.09692141738053994
2001-01-31,0.09059215796878578,0.09107809437849539
2001-02-28,0.11919467100175654,0.11844301956035488
2001-03-31,0.1303690819990205,0.12900360143010312
2001-04-30,0.11714719603913094,0.11712855928633907
2001-05-31,0.19485714940224996,0.19272966558632904
2001-06-30,0.17996088439079727,0.17779874070773447
2001-07-31,0.1455391372065054,0.1436934854294735
2001-08-31,0.12838864435338793,0.12932918197012017
2001-09-30,0.12148194673393613,0.13072594385902386
2001-10-31,0.12574819744114396,0.1317685511153309
2001-11-30,0.10574973468246819,0.10927610239053032
2001-12-31,0.11661771753159969,0.11651780080919505
2002-01-31,0.11522085573866667,0.11575320079449644
2002-02-28,0.13524710184918518,0.13567293448076148
2002-03-31,0.1286540059943523,0.12817424774714642
2002-04-30,0.1209202671139474,0.1210385437039689
2002-05-31,0.1161018726190245,0.11586074928027178
2002-06-30,0.13448881773527696,0.13419700443847066
2002-07-31,0.16691849197724004,0.16620875724584444
2002-08-31,0.16918660002526334,0.17042482978206366
2002-09-30,0.14812391555613072,0.14860255238609849
2002-10-31,0.12885951416407904,0.12916646906545975
2002-11-30,0.12031583831151485,0.12067560403489762
2002-12-31,0.14133692309043128,0.14072024603832842
2003-01-31,0.14119818430606057,0.14070893691608974
2003-02-28,0.1889413220610803,0.18744602644761596
2003-03-31,0.18897087725174597,0.18879949050904837
2003-04-30,0.16395648965008844,0.16361390838737017
2003-05-31,0.1662773446620678,0.16595400203698743
2003-06-30,0.18359436054506337,0.18408359144634
2003-07-31,0.17140401697774574,0.17148665758018533
2003-08-31,0.17830886582444433,0.17613784629190965
2003-09-30,0.15724229992670524,0.1556105290932769
2003-10-31,0.16968135011414281,0.16814218222882762
2003-11-30,0.1688609328971795,0.16770314140795553
2003-12-31,0.1341288623620148,0.13355218719606737
2004-01-31,0.18257552491537152,0.1830608247521945
2004-02-29,0.18714600707508205,0.18715393994574545
2004-03-31,0.17554035400448137,0.17502295077947042
2004-04-30,0.19862775968567037,0.19885903594818863
2004-05-31,0.18807997472304216,0.1883319651758196
2004-06-30,0.180905086234776,0.17891141486813564
2004-07-31,0.1677752707635892,0.16669449880982537
2004-08-31,0.16189098120177056,0.16341122746668063
2004-09-30,0.13719304948174924,0.13812865757315118
2004-10-31,0.12971060009727955,0.130307085426698
2004-11-30,0.12356669436326694,0.12382398378694436
2004-12-31,0.14727948549113823,0.1449657969945957
2005-01-31,0.1331306882189332,0.13136887737787706
2005-02-28,0.11456313534600483,0.1142156475096285
2005-03-31,0.12273231314762399,0.12223140593386911
2005-04-30,0.11434708206069569,0.1139319760788485
2005-05-31,0.09970989851121391,0.09964861476046356
2005-06-30,0.10173662474620737,0.10241142826303895
2005-07-31,0.1002582440721731,0.10063642764763732
2005-08-31,0.10904697959671822,0.1064578391611359
2005-09-30,0.12115687445296071,0.1198283371333336
2005-10-31,0.13699888068047614,0.13693727133698075
2005-11-30,0.13670474311999867,0.1367959449084984
2005-12-31,0.1621598718015491,0.16334429773812162
2006-01-31,0.17724361796883542,0.17765227200576367
2006-02-28,0.21124711771418925,0.21116713803084683
2006-03-31,0.1897159073305896,0.18926524656157032
2006-04-30,0.20838999965222166,0.20709188053539448
2006-05-31,0.29822690438312377,0.2967995390480348
2006-06-30,0.33934353948193813,0.3417519059976001
2006-07-31,0.3058842710717266,0.30686728724496937
2006-08-31,0.25051924141882465,0.25443267627609273
2006-09-30,0.23215530273200566,0.23482408511201827
2006-10-31,0.23146894368213838,0.2360016031292379
2006-11-30,0.20866923347004285,0.2106901178411942
2006-12-31,0.17941846500660305,0.18479338802761092
2007-01-31,0.1802305619745041,0.1830318224018228
2007-02-28,0.18819929154862935,0.1895289913117079
2007-03-31,0.16989068297919424,0.17000364713047303
2007-04-30,0.1511814873332614,0.15408455078240435
2007-05-31,0.1554918665676808,0.15509666367583314
2007-06-30,0.15163050961142965,0.1556657455822099
2007-07-31,0.14412730284026995,0.14611265437938353
2007-08-31,0.15260979064151092,0.15538783042127108
2007-09-30,0.13889937412928988,0.1402987081384539
2007-10-31,0.14450576955989775,0.14326307223239307
2007-11-30,0.20694104444061154,0.204780133309096
2007-12-31,0.18464328173648487,0.18620363040538587
2008-01-31,0.18234284095152317,0.18387975928507905
2008-02-29,0.174665727735063,0.17657732545703272
2008-03-31,0.25393114314735127,0.2543107388924732
2008-04-30,0.24663694054888077,0.24570999987824618
2008-05-31,0.23416114889861636,0.23334321189956125
2008-06-30,0.24541958298382832,0.24640923044221932
2008-07-31,0.2284315069222198,0.2290849568194921
2008-08-31,0.24906176845538436,0.24986363686145677
2008-09-30,0.3900674102727848,0.390944638948507
2008-10-31,0.3941868961192861,0.39504559637688397
2008-11-30,0.4066651777513375,0.4078262762378933
2008-12-31,0.3510714401360293,0.3514921129806549
2009-01-31,0.35000632680893295,0.34994185234718106
2009-02-28,0.3216189335533938,0.3206693416882088
2009-03-31,0.35474591736953326,0.35426981683106623
2009-04-30,0.2932810007502107,0.29328553579176075
2009-05-31,0.23389170959387826,0.2335623366794543
2009-06-30,0.20817965647565867,0.208240752780623
2009-07-31,0.19187024415924886,0.19165677059298739
2009-08-31,0.16211615981737487,0.1626147432595969
2009-09-30,0.15809237222586905,0.15851337364490112
2009-10-31,0.15276722772736637,0.1535238028473559
2009-11-30,0.15278298843491353,0.15320591411855147
2009-12-31,0.1916932823093629,0.1919415584143255
2010-01-31,0.18340305638275153,0.18359980711363064
2010-02-28,0.19558666239777892,0.19584891672681543
2010-03-31,0.171250046688359,0.17126568525569033
2010-04-30,0.15217624826938564,0.15192466344213643
2010-05-31,0.16318291821423986,0.16310989092185027
2010-06-30,0.1544046197022128,0.15465139949141432
2010-07-31,0.16527703207100358,0.16513731103345297
2010-08-31,0.13015345497693395,0.13008034498256202
2010-09-30,0.11459620591704821,0.11443588307343135
2010-10-31,0.15014060475728377,0.15108559413229627
2010-11-30,0.178851851251724,0.1791908398373419
2010-12-31,0.16062896119549733,0.1604440024513887
2011-01-31,0.16786594754108441,0.1677826049514223
2011-02-28,0.13992660542316765,0.13981513559345174
2011-03-31,0.1370814334782888,0.1369474818585779
2011-04-30,0.12896528637749002,0.12911867376582753
2011-05-31,0.1383301801505708,0.13846553892892607
2011-06-30,0.13051011808033117,0.1308512302520109
2011-07-31,0.12051890603253763,0.1206406837458469
2011-08-31,0.24614725008930194,0.24675158301938913
2011-09-30,0.33529615369741617,0.3351874481039622
2011-10-31,0.29172407448555027,0.29165168369867595
2011-11-30,0.26704357874170326,0.26686235705921707
2011-12-31,0.2593454308844244,0.25932475078917183
2012-01-31,0.21673892517544877,0.21677350765489145
2012-02-29,0.21749649225760015,0.21784613930531574
2012-03-31,0.19861131871020896,0.19890097518053995
2012-04-30,0.18243766341971523,0.18274566693839933
2012-05-31,0.17854859279600063,0.17877809359856
2012-06-30,0.22271381553599523,0.2221873148090716
2012-07-31,0.19114300309256205,0.19075059642617925
2012-08-31,0.1601708142160805,0.15986800470478515
2012-09-30,0.1489321021761667,0.14860044797150665
2012-10-31,0.12705624345057917,0.12712483021263676
2012-11-30,0.13457809204275942,0.13493017634893684
2012-12-31,0.13118122799300555,0.13131121275279706
2013-01-31,0.13181456065156752,0.13192695744718652
2013-02-28,0.13995098941098863,0.13951073880076828
2013-03-31,0.11347349736493635,0.11307039362626899
2013-04-30,0.3026402986226368,0.3027436406233143
2013-05-31,0.2571078026549686,0.2571357665860501
2013-06-30,0.28679130584073026,0.2867964247163426
2013-07-31,0.2506040459528289,0.2506803625923726
2013-08-31,0.2140460113351095,0.2140090109188094
2013-09-30,0.24250794931413575,0.24234997848698542
2013-10-31,0.23209617680119574,0.2322969074989266
2013-11-30,0.18918708543593676,0.18924636560663047
2013-12-31,0.2006427383065977,0.2000408974745678
2014-01-31,0.1762229516091329,0.1760878122888274
2014-02-28,0.15626531482075082,0.15605371532281476
2014-03-31,0.15434277771980492,0.15422834381038952
2014-04-30,0.1398657666133697,0.13974381831387225
2014-05-31,0.1242542217789726,0.1241861117676062
2014-06-30,0.1266763958922666,0.12656148615088283
2014-07-31,0.13044918948286888,0.1306691641993268
2014-08-31,0.11649040087786067,0.11672867514490314
2014-09-30,0.09787830169598859,0.09778730615735035
2014-10-31,0.13582076724358785,0.13560469278003467
2014-11-30,0.1427517928647204,0.14255835578330736
2014-12-31,0.1601840090475501,0.16063772843377896
2015-01-31,0.18040356561328028,0.18016146598352623
2015-02-28,0.15848952219463913,0.1585463371404129
2015-03-31,0.14769348898964413,0.14793744796061722
2015-04-30,0.17106231855929654,0.17132695952510937
2015-05-31,0.15137675245418053,0.1515208824343126
2015-06-30,0.1370265674527107,0.13753090497689655
2015-07-31,0.13236220234433918,0.132730313228219
2015-08-31,0.1388229618522474,0.13996718196522828
2015-09-30,0.15051951339257194,0.15126860752918309
2015-10-31,0.15113835565575529,0.1493350805179078
2015-11-30,0.14008270483540694,0.13872263383328282
2015-12-31,0.16134671245953353,0.15400549549836026
2016-01-31,0.15701691437416962,0.15297857662582237
2016-02-29,0.2001094373496656,0.19816060950559652
2016-03-31,0.19264027212121884,0.19157565845341404
2016-04-30,0.17877968871047956,0.17848325322396036
2016-05-31,0.16673158667101262,0.16671856272243
2016-06-30,0.19064173033291557,0.19119271523125736
2016-07-31,0.16130802056889307,0.16151165114524882
2016-08-31,0.1346443693495126,0.1340571713244986
2016-09-30,0.1176029164596094,0.11715489578182524
2016-10-31,0.12164621622380259,0.12238287296444192
2016-11-30,0.15225246130888612,0.1532377091376513
2016-12-31,0.15010751734724465,0.1519725497328301
2017-01-31,0.13820676953429128,0.13942211430548082
2017-02-28,0.12153317835898783,0.12240537287267145
2017-03-31,0.11361576087332217,0.11408012752631722
2017-04-30,0.1075811739304822,0.10821254256313055
2017-05-31,0.11009148444049761,0.1101940358214576
2017-06-30,0.10539053878096238,0.10531747762885837
2017-07-31,0.10308321662471324,0.10297342975922139
2017-08-31,0.09663842574529946,0.09665539996902424
2017-09-30,0.10899924622081772,0.1090667364925119
2017-10-31,0.09954476564129332,0.09998276758554815
2017-11-30,0.11253701102990396,0.11302589458027429
2017-12-31,0.10280825183791992,0.1033974965490312
2018-01-31,0.10090986207424053,0.10134990020863006
2018-02-28,0.10507694529783827,0.10338290886335633
2018-03-31,0.11642395881312816,0.11560709704640365
2018-04-30,0.11127011892758265,0.11284795004141156
2018-05-31,0.10483596599911656,0.10580969019938899
2018-06-30,0.09776239477131123,0.09868468782094894
2018-07-31,0.08752232387618743,0.08803555164153883
2018-08-31,0.09871460008866731,0.09846105203908571
2018-09-30,0.0918580670079741,0.09146888049392957
2018-10-31,0.11297367802857612,0.11319359656733931
2018-11-30,0.10875644667026409,0.1086152573518231
2018-12-31,0.10097006827455163,0.10165489673376214
2019-01-31,0.09431940847457634,0.09467546546898636
2019-02-28,0.08875822276209867,0.08854271502784687
2019-03-31,0.10386721600628183,0.10461617598516267
2019-04-30,0.09666500612591518,0.09669356352330122
2019-05-31,0.09962985511501041,0.09974335287873463
2019-06-30,0.12829731112026538,0.12774283242953874
2019-07-31,0.10686142300662116,0.10642965207719826
2019-08-31,0.12371215435726189,0.12303650598959368
2019-09-30,0.14650388092877623,0.14640809236817887
2019-10-31,0.12603841179991546,0.12717202153319807
2019-11-30,0.11763588629029835,0.11822950659954132
2019-12-31,0.10349413885407484,0.10349999370464924
2020-01-31,0.09920421352874956,0.09928072521070147
2020-02-29,0.1838675097079858,0.1849452658180971
2020-03-31,0.3325969221270935,0.3343425372823176
2020-04-30,0.2977116696558875,0.2977983559483607
2020-05-31,0.2439258195569051,0.24377216663851764
2020-06-30,0.20064306667674026,0.20307931155299988
2020-07-31,0.16782150707371443,0.1682833561947544
2020-08-31,0.22056547946871968,0.22146762428663355
2020-09-30,0.1980891122378471,0.1988344115721308
2020-10-31,0.1685334887996334,0.16904667518715139
2020-11-30,0.20491535855055903,0.20567756643393242
2020-12-31,0.17629878664120985,0.17676015754786845
2021-01-31,0.18461230613182938,0.18464565020071588
2021-02-28,0.19023317877638252,0.1902050024976861
2021-03-31,0.17208836005019867,0.1720112105141904
2021-04-30,0.1423590989958873,0.14200167045879813
2021-05-31,0.12859220951615136,0.1283324219710032
2021-06-30,0.16585213212303854,0.1665352692847695
2021-07-31,0.13864559174095953,0.13898523427934187
2021-08-31,0.14527105169688911,0.14534917130228045
