Dates,FEDL01 Index,daily_risk_free_ret,1M_risk_free_ret_realized
1990-11-30,7.8127272727272725,0.0002992934169396509,0.0006110722284978927
1990-12-31,7.295238095238095,0.00027947198219905136,0.00027947198219905136
1991-01-31,6.987826086956522,0.0002676969662361363,0.0002676969662361363
1991-02-28,6.2675,0.00024010527203876018,0.0005078022382748965
1991-03-31,6.161428571428571,0.0002360422000558647,0.0002360422000558647
1991-04-30,5.965909090909091,0.00022855277219718567,0.00046459497225305034
1991-05-31,5.8039130434782615,0.00022234742623845766,0.00022234742623845766
1991-06-30,5.8665,0.00022474485792481057,0.00044709228416326823
1991-07-31,5.839565217391304,0.00022371310529156592,0.00022371310529156592
1991-08-31,5.69,0.00021798390261798948,0.00021798390261798948
1991-09-30,5.489047619047619,0.0002102862261962283,0.0004282701288142178
1991-10-31,5.230434782608696,0.00020037972274224047,0.00020037972274224047
1991-11-30,4.787619047619048,0.00018341685808492838,0.00038379658082716886
1991-12-31,4.464545454545455,0.0001710407530966657,0.0001710407530966657
1992-01-31,4.086086956521739,0.0001565428023414917,0.0001565428023414917
1992-02-29,4.058,0.00015546684160741957,0.00031200964394891126
1992-03-31,4.011363636363637,0.00015368028392758384,0.00015368028392758384
1992-04-30,3.809090909090909,0.00014593153190087143,0.0002996118158284553
1992-05-31,3.838095238095238,0.00014704264609839628,0.00014704264609839628
1992-06-30,3.8045454545454547,0.00014575740195202464,0.0002928000480504209
1992-07-31,3.320869565217391,0.00012722828794712446,0.00012722828794712446
1992-08-31,3.3266666666666667,0.00012745037083223033,0.00012745037083223033
1992-09-30,3.277727272727273,0.00012557553547342098,0.00025302590630565133
1992-10-31,3.136818181818182,0.00012017738307646111,0.00012017738307646111
1992-11-30,3.1480952380952383,0.0001206094021826319,0.000240786785259093
1992-12-31,2.9613043478260868,0.00011345350060651577,0.00011345350060651577
1993-01-31,3.09,0.0001183837969594157,0.0001183837969594157
1993-02-28,3.052,0.00011692802955197697,0.00023531182651139268
1993-03-31,3.111304347826087,0.00011919995853771866,0.00011919995853771866
1993-04-30,2.975,0.0001139781785700527,0.00023317813710777138
1993-05-31,3.017142857142857,0.00011559266209642174,0.00011559266209642174
1993-06-30,3.071818181818182,0.00011768725779450433,0.00023327991989092607
1993-07-31,3.085909090909091,0.00011822707568969439,0.00011822707568969439
1993-08-31,3.0513636363636363,0.00011690365065380289,0.00011690365065380289
1993-09-30,3.130454545454546,0.00011993359486101894,0.00023683724551482185
1993-10-31,2.988095238095238,0.000114479854521323,0.000114479854521323
1993-11-30,3.0236363636363635,0.00011584142666059825,0.00023032128118192125
1993-12-31,2.959565217391304,0.00011338687481370542,0.00011338687481370542
1994-01-31,3.108095238095238,0.00011907701878967106,0.00011907701878967106
1994-02-28,3.2660000000000005,0.00012512627099853148,0.00024420328978820257
1994-03-31,3.350869565217391,0.00012837756634398933,0.00012837756634398933
1994-04-30,3.5476190476190474,0.00013591486459768544,0.00026429243094167477
1994-05-31,4.025909090909091,0.0001542374952422495,0.0001542374952422495
1994-06-30,4.273181818181818,0.00016371004008975212,0.0003179475353320016
1994-07-31,4.291428571428572,0.0001644090347233768,0.0001644090347233768
1994-08-31,4.478695652173913,0.0001715828133930897,0.0001715828133930897
1994-09-30,4.746818181818182,0.0001818538920008081,0.0003534367053938978
1994-10-31,4.725714285714285,0.00018104546030887968,0.00018104546030887968
1994-11-30,5.300909090909091,0.00020307934316323069,0.00038412480347211036
1994-12-31,5.500454545454546,0.0002107231811942855,0.0002107231811942855
1995-01-31,5.5613636363636365,0.00021305636840732026,0.00021305636840732026
1995-02-28,5.9135,0.00022654521792031803,0.0004396015863276383
1995-03-31,5.984782608695652,0.0002292757299697105,0.0002292757299697105
1995-04-30,6.039,0.00023135254628050785,0.0004606282762502184
1995-05-31,6.022608695652174,0.00023072467203680242,0.00023072467203680242
1995-06-30,6.001818181818181,0.00022992828407588582,0.00046065295611268824
1995-07-31,5.87,0.00022487892739797663,0.00022487892739797663
1995-08-31,5.749130434782608,0.00022024894015628332,0.00022024894015628332
1995-09-30,5.820952380952381,0.00022300012906154387,0.00044324906921782716
1995-10-31,5.762727272727273,0.00022076977693961217,0.00022076977693961217
1995-11-30,5.821363636363636,0.00022301588246045954,0.0004437856594000717
1995-12-31,5.675238095238096,0.00021741843551335992,0.00021741843551335992
1996-01-31,5.598695652173913,0.0002144864081064995,0.0002144864081064995
1996-02-29,5.246190476190476,0.0002009832680305662,0.00041546967613706573
1996-03-31,5.291428571428572,0.00020271617856165903,0.00020271617856165903
1996-04-30,5.266818181818182,0.00020177344243934821,0.00040448962100100725
1996-05-31,5.262173913043478,0.00020159553699140072,0.00020159553699140072
1996-06-30,5.309,0.0002033892766846048,0.00040498481367600553
1996-07-31,5.452608695652174,0.0002088903914442358,0.0002088903914442358
1996-08-31,5.227727272727273,0.00020027600751070226,0.00020027600751070226
1996-09-30,5.325238095238095,0.00020401129920832216,0.00040428730671902445
1996-10-31,5.269565217391304,0.00020187867160449747,0.00020187867160449747
1996-11-30,5.315714285714286,0.00020364647666059284,0.0004055251482650903
1996-12-31,5.357727272727273,0.0002052558405797606,0.0002052558405797606
1997-01-31,5.29,0.00020266145511704445,0.00020266145511704445
1997-02-28,5.192,0.00019890741967266913,0.0004015688747897136
1997-03-31,5.411904761904762,0.00020733117827564815,0.00020733117827564815
1997-04-30,5.546363636363636,0.00021248177803169169,0.00041981295630733983
1997-05-31,5.526818181818182,0.0002117330688650216,0.0002117330688650216
1997-06-30,5.586190476190477,0.00021400738523006418,0.0004257404540950858
