Date,GC1_Monthly_Return,GC2_Monthly_Return,GC1_OPEN_INT,SPX Index,NDX Index,DXY Curncy,USGG10YR Index,USGG2YR Index,VIX Index,JPY Curncy,LEGATRUU Index,EMUSTRUU Index,GC2_OPEN_INT,PE_RATIO,PX_LAST,D/P Ratio,CPI YOY Index,PCE CYOY Index,GDP_Nominoal_YOY,GDP_Real_QoQ,CPI_YoY,US_Unemp,Cons_Conf,US_RIR,1M_risk_free_ret_realized
1975-01-17,-0.017281535476994847,-0.01702651802059485,,-0.015244040174404283,,-0.001032311436777178,-0.001326788041259075,,,0.00029920710341357903,,,,,-0.0014378147696274546,,,,,,,,,,
1975-01-20,0.02354395839502832,0.023756773374662643,,0.0016897075148829543,,-0.0046586346483517005,0.00793445051272057,,,0.0005981457660144684,,,,,0.012866510593250169,,,,,,,,,,
1975-01-21,-0.014290040500070766,-0.014639901110848896,,-0.005360500954048497,,-0.0022854778284076005,-0.005282632464427284,,,-0.0005981457660144684,,,,,0.016901810802603334,,,,,,,,,,
1975-01-22,0.003448313761777122,0.003397511761915162,,0.014602913755974,,0.0001039987521087582,-0.005310686937237463,,,-0.0017965869689176017,,,,,0.1344039168924236,,,,,,,,,,
1975-01-23,0.011976139821405773,0.011242389348933735,,0.004589424710664147,,-0.007201408776955631,0.007955491441114404,,,-0.00210010577711639,,,,,-0.14846884635982738,,,,,,,,,,
1975-01-24,0.017421098369248433,0.01827799431118393,,0.012547603179103639,,-0.004198599639003042,0.009202115677632072,,,-0.014588494020607357,,,,,-0.008534902449837345,,,,,,,,,,
1975-01-27,-0.01515604075646415,-0.015487035201162236,,0.03222388554355948,,-0.006754643095960411,-0.003933399590805298,,,-0.0011519177313861206,,,,,0.025389234004819627,,,,,,,,,,
1975-01-28,-0.00453517213371768,-0.004469281182296392,,0.008718628428629138,,0.005491617983317099,0.0,,,0.00827106651295928,,,,,-0.008391657636248384,,,,,,,,,,
1975-01-29,0.017460347529351772,0.017208306959726194,,0.016048397037109474,,0.008390190802460396,-0.0026308881262764316,,,-0.0003026278205311428,,,,,-0.07583807639150475,,,,,,,,,,
1975-01-30,-0.01859734025158044,-0.01888945053303015,,-0.013683708568363429,,-0.0016724159850847187,-0.006607662471461495,,,0.001512224097306003,,,,,0.031322471129041185,,,,,,,,,,
1975-01-31,-0.0017079594100017914,-0.0016839745770100834,,0.010053012270372363,,0.00020920502168397803,-0.001326788041259075,,,0.0005706900468771536,,,,,-0.007369230106548219,,11.8,10.14168,,,11.8,8.1,,-4.8026,0.006204512079601574
1975-02-03,0.0017079594100017914,0.0016839745770100834,,0.010852780729647016,,0.0028199924688285805,-0.005324826213064071,,,-0.0017802863236520139,,,,,-0.0044477463982361964,,,,,,,,,,0.005665897569222272
1975-02-04,-0.005704521932016426,-0.005624311788932523,,-0.002702169805422372,,0.005097540297012593,-0.002673083655300612,,,-0.001177400771813275,,,,,-0.02254039831941057,,,,,,,,,,0.005917973075215669
1975-02-05,-0.0034384331870880303,-0.0033898337545119617,,0.01711840495193151,,0.0004149808130931021,-0.016190315873155336,,,0.0006056935375973183,,,,,-0.3071200246086856,,,,,,,,,,0.006103396496257384
1975-02-06,-0.002298817104306572,-0.0022662899218257593,,-0.004952064114955412,,-0.0025964598893919444,0.010822616458151524,,,-0.0009086779362181829,,,,,0.2492461752168471,,,,,,,,,,0.006040578167227246
1975-02-07,0.007452043465427494,0.005656123676337721,,0.0008906292620860512,,-0.001873634356797993,-0.006750396903730804,,,-0.004724949728653449,,,,,-0.006462058028090967,,,,,,,,,,0.005997294317286715
1975-02-10,-0.008027617582037294,-0.009634531879146202,,-0.0034396620120942245,,-0.006061257975858325,0.009437848131535143,,,-0.010884461198423345,,,,,0.03346925943940193,,,,,,,,,,0.005489698101876161
1975-02-11,0.006312824408004403,0.006810469002526354,,0.002803633744129286,,0.000942951507870049,-0.004033890100936244,,,-0.002636852374536147,,,,,0.015552413007484889,,,,,,,,,,0.005737943148593676
1975-02-12,0.0,0.0,,0.01690886973319028,,,,,,0.0,,,,,-0.018692133012152556,,,,,,,,,,0.005981591624812502
1975-02-13,0.04857218711071898,0.049651676176195814,,0.013546519215436703,,,,,,0.004106360353896221,,,,,-0.00472814119594589,,,,,,,,,,0.005945202645000324
1975-02-14,-0.002182183045182029,-0.004855687986659696,,0.0060303917161075304,,0.00021059281956326004,-0.012167244871044813,,,0.0014673516939502917,,,,,-0.006339165443735695,,,,,,,,,,0.0059145591585964925
1975-02-17,0.0,0.0,,,,,,,,0.0,,,,,0.0,,,,,,,,,,0.005347206107246607
1975-02-18,0.0027270264166849856,0.002700514738675608,,,,,,,,0.0002727582696753217,,,,,-0.011191163961261186,,,,,,,,,,0.00558549189117928
1975-02-19,0.002176246742857657,0.0010781672203457049,,0.00628199385255801,,-0.00010552419151910186,-0.0027502767610976253,,,-0.006120828150443458,,,,,0.014365769802033856,,,,,,,,,,0.0058272251234544525
1975-02-20,0.011348438279949136,0.011251123240362482,,0.009410359639902666,,-0.004124153257342833,0.005493010241301111,,,-0.0014759643642605624,,,,,-0.02243683863582535,,,,,,,,,,0.005793900223488317
1975-02-21,-0.00863473240835333,-0.00909826987926099,,0.0049748812793666275,,-0.001590752761346792,-0.011016360378179213,,,-0.005511174048417722,,,,,-0.004874095758245378,,,,,,,,,,0.0057548297184588
1975-02-24,0.005405418566907905,0.004827040748315525,,-0.014385240919269293,,-0.00702953155591679,0.01919971210156346,,,-0.012652236903709202,,,,,-0.02306527293099614,,,,,,,,,,0.00513231969470817
1975-02-25,-0.013022397598046354,-0.013466403339023714,,-0.02373228096499691,,0.0016019654197538813,0.009463366554708141,,,0.0002797985468729891,,,,,-0.006688988150796549,,,,,,,,,,0.005360646116668099
1975-02-26,0.0,0.004329011089585499,,0.010506713156815728,,-0.0053498950626664765,0.009374650148158192,,,-0.0011546739329411082,,,,,0.08365002928692489,,,,,,,,,,0.0056088911633856145
1975-02-27,-0.0032823114268971665,0.0016185598354105935,,0.004964562759712798,,-0.0030084905038174625,-0.00400695073315438,,,0.0008748753860681191,,,,,-0.0752957618170671,,,,,,,,,,0.005564074901433419
1975-02-28,0.0027359798188753004,0.002154012679908668,,0.0101010841033915,,0.0007529715840082218,-0.0013392261275750883,,,0.0019918585028086966,,,,,0.009933856524290796,,11.2,10.21999,,,11.2,8.1,,-5.2288,0.005523855179170073
1975-03-03,-0.0021881518218460627,-0.002154012679908668,,0.017495319815007626,,-0.001937359340226763,0.005346176860729468,,,-0.0037073349681113754,,,,,-0.0016488049901839386,,,,,,,,,,0.00472549357085727
1975-03-04,-0.031148268445746474,-0.031209760009969223,,0.00636293652336839,,0.004085587878516428,0.0039909591352103035,,,-0.0025611802439957643,,,,,-0.02506396866321614,,,,,,,,,,0.0046998292135344245
1975-03-05,0.009558672803640533,0.008307995723285444,,-0.007929826486766878,,-0.0003219402292122808,-0.006660474868951827,,,0.0020003867064639635,,,,,-0.16720791898390663,,,,,,,,,,0.004705958326360739
1975-03-06,0.010576268828006441,0.009879333919658784,,0.009484433675798876,,0.0024655637724633195,0.0013356486558877556,,,0.001681438025324944,,,,,0.1310282624064043,,,,,,,,,,0.004686422553774916
1975-03-07,-0.014501123913390757,-0.014301673907528567,,0.007262380652497846,,0.007360425783877744,0.003996275466302546,,,0.0008746305243825248,,,,,0.01393750784378156,,,,,,,,,,0.00467148344500734
1975-03-10,-0.004504529051127193,-0.004998621904836575,,0.007680912208051005,,0.0009560737967335697,0.005303645420596581,,,0.0008738662142695475,,,,,-0.0174524499512263,,,,,,,,,,0.0046446697165298985
1975-03-11,0.015677829649252573,0.015469921772131912,,-0.006969445338516067,,-0.005109655571032157,0.002641311625402043,,,-0.00031450387273679326,,,,,-0.04870213987466965,,,,,,,,,,0.0046036828838315
1975-03-12,-0.010611626905656202,-0.010471299867295336,,-0.009169519606083476,,0.005109655571032157,0.0,,,0.00401123682645288,,,,,-0.312005067592001,,,,,,,,,,0.004511747036600731
1975-03-13,0.007829983943778984,0.007726307751140915,,0.0017928888490992279,,0.00010617401931778403,-0.002641311625402043,,,0.0054849821606381965,,,,,0.3266842302550501,,,,,,,,,,0.0044795704145227655
1975-03-14,-0.0044668025508638465,-0.004407720634708845,,0.012107020288585346,,-0.002125625202515913,0.002641311625402043,,,-0.00259988013679191,,,,,-0.009149194653587989,,,,,,,,,,0.004447010681295368
1975-03-17,0.0016774004632855721,0.0005520287195110996,,0.014639834820363795,,-0.0013840832659388624,0.015703018298574012,,,-0.005464399375727069,,,,,0.010969031370573923,,,,,,,,,,0.0044167493169537326
1975-03-18,-0.002237103803731877,-0.0016570012076293494,,-0.010284127160753442,,-0.0027739268827247088,0.0,,,0.0023007749116157328,,,,,-0.012808958292581218,,,,,,,,,,0.00438648787146946
1975-03-19,0.003353781762735153,0.003311261303655222,,-0.009323263764412282,,-0.0017108644036296639,0.01290007569174767,,,0.0034412672784167597,,,,,-0.09255155736524512,,,,,,,,,,0.004334391829339532
1975-03-20,-0.020863440893837293,-0.02059633062510091,,-0.008693058769073225,,0.0024584481411222825,0.019043358269807964,,,-0.0034412672784167597,,,,,0.09806121317621463,,,,,,,,,,0.004307194823613329
1975-03-21,0.0005696724636594652,0.0005622715919857413,,-0.002634756015210016,,0.00202634314523209,-0.013929565484132933,,,0.0008701251788920672,,,,,0.010929070532190277,,,,,,,,,,0.004283445339301571
1975-03-24,0.001706902263641119,0.002245930197305235,,-0.023907467596205656,,0.0024474606524034215,0.026426603907405255,,,0.0011474071598369662,,,,,0.028573372444056,,,,,,,,,,0.0042711875456428764
1975-03-25,0.0017040788427511444,0.002240897296287514,,0.007829744130786409,,0.0021233684589114787,-0.002486944828171911,,,0.0077883361546486896,,,,,-0.054262858559366745,,,,,,,,,,0.004248970149957499
1975-03-26,0.010725527508581578,0.011129775432800137,,0.018473185216819843,,0.0021188693169484907,-0.0012457956015121674,,,0.0017569550639668918,,,,,0.04007822356741042,,,,,,,,,,0.004215261475639775
1975-03-27,-0.011861228946402846,-0.012249596378489436,,0.0031056165586518247,,0.00401352461025084,0.007451599308420764,,,0.005252419428609656,,,,,-0.016201974576280476,,,,,,,,,,0.00419610861435504
1975-03-28,0.0,0.0,,,,,,,,0.001437027653460099,,,,,0.039150907561825266,,,,,,,,,,0.004183084738525958
1975-03-31,0.006230583629800002,0.005586606708639863,,,,,,,,0.005285514683412096,,,,,-0.06117014580574254,,10.3,9.93721,8.4,-4.7,10.3,8.6,,-4.751,0.004389576827528621
1975-04-01,-0.0022612163202291313,-0.00223089886166683,,-0.008674777290512914,,-0.00390976352645378,0.008698948852710053,,,-0.010805370988880014,,,,,0.016559716039018513,,,,,,,,,,0.0045995164744824565
1975-04-02,-0.0051063600317995395,-0.005599118771050016,,-0.0025443643855691533,,0.0009524314175717308,0.017174121819404586,,,0.002335085707847462,,,,,0.012692826798418766,,,,,,,,,,0.0048121375471809474
1975-04-03,-0.005132654596684105,-0.005630645506828458,,-0.011223711681903836,,0.002535391174351531,-0.011006592709586371,,,0.0026033652904535742,,,,,-0.025548834899952855,,,,,,,,,,0.004787238803666158
1975-04-04,-0.016138609638294277,-0.018809331957496234,,-0.007759199023005259,,0.006100786777597733,0.002456400154323468,,,-0.0002737195076445431,,,,,-0.030021016254857757,,,,,,,,,,0.004761956852449833
1975-04-07,0.001741585345863328,0.0017246339428513835,,-0.006574470327807447,,0.0,0.013403393054149504,,,-0.0008901061868069604,,,,,0.02259983191724091,,,,,,,,,,0.004336331900233438
1975-04-08,0.002317550304258731,0.0022948948683385595,,0.007933598274071585,,-0.002309712312904111,-0.006070189817886096,,,-0.00027403829856709194,,,,,-0.02833050662622605,,,,,,,,,,0.0045363119028996824
1975-04-09,0.0017346231131414314,0.0,,0.022585322675038988,,0.0037767564825488265,-0.00488282220131131,,,0.0,,,,,-0.007692345623155683,,,,,,,,,,0.004734759643794423
1975-04-10,-0.008120746413113444,-0.0080552794603177,,0.011163924111843748,,0.0030320479081158425,0.0024443913417764307,,,-0.00030838287691459243,,,,,0.024786778982455848,,,,,,,,,,0.004720586382570951
1975-04-11,-0.0011654838250994004,-0.002313477029531441,,0.004882450989050824,,-0.0016717170333491183,0.0036554201785343743,,,-0.0023330827847809488,,,,,0.014953549667058308,,,,,,,,,,0.004719820257554497
1975-04-14,-0.03985063092674057,-0.03836410273128443,,0.016727896440785095,,0.002819403527941411,-0.007324251492072165,,,0.0005837812016551425,,,,,0.012903404835907795,,,,,,,,,,0.004358551043900504
1975-04-15,-0.00730817483579127,-0.009673594178378764,,0.008144373068628141,,-0.0034470186113040313,0.0,,,-0.0011679034028810875,,,,,0.003656311203110718,,,,,,,,,,0.00456849069085434
1975-04-16,0.012754445484044474,0.011477021177529245,,0.003470159621863367,,0.0,-0.0012259410631907386,,,0.0014768261231710156,,,,,0.03760514717831542,,,,,,,,,,0.004786474593472329
1975-04-17,0.014380169780101149,0.01785761740000602,,0.007477768608834978,,-0.0002092925918066868,0.007333203236263408,,,0.001166180890182389,,,,,-0.017730960971231946,,,,,,,,,,0.00478992213689665
1975-04-18,-0.001190547759670757,-0.0029542118974310583,,-0.010947928230698345,,-0.00010466272446585378,0.007279818609386535,,,0.00027419797265348933,,,,,-0.0035842332278150923,,,,,,,,,,0.004795284991467421
1975-04-21,-0.019242909379279638,-0.019719790490555944,,0.010718709985126473,,0.0015687918293556535,0.006026292794675925,,,0.0035235997662974583,,,,,-0.0017969456767017444,,,,,,,,,,0.004398006519145726
1975-04-22,0.006656641826625176,0.006016865324230736,,-0.001606322061815213,,-0.0008363826938166952,0.0,,,0.0,,,,,-0.040372455290387466,,,,,,,,,,0.0046025832930397985
1975-04-23,0.012586267552654462,0.01251879240510867,,-0.011200313443874066,,-0.003982398891400507,-0.006026292794675925,,,-0.00030739279918190476,,,,,0.04216940096708921,,,,,,,,,,0.00481597048605897
1975-04-24,-0.010778475605872195,-0.0107207697451015,,-0.0009293913092447426,,0.0,-0.0024207225570678226,,,0.00030739279918190476,,,,,-0.005400553180000323,,,,,,,,,,0.004810607654085411
1975-04-25,-0.0024111464145581962,-0.0011983224921090496,,0.006718454398483509,,0.004086984992002662,0.0,,,0.0029325534212780724,,,,,-0.012715884325302573,,,,,,,,,,0.00481405521335699
1975-04-28,0.0,-0.0030021037257643712,,-0.004512590665605387,,0.0018806817788572516,0.012045435931277382,,,0.002923978691435458,,,,,0.005469475804535495,,,,,,,,,,0.004379619645534409
1975-04-29,0.012593905584024512,0.021416642479004544,,-0.006865727710213321,,-0.00407929021305975,-0.0011980353655292042,,,-0.0023453045198964517,,,,,-0.0072993024816117025,,,,,,,,,,0.004588793169526324
1975-04-30,-0.005977304001274497,-0.005903204864131872,,0.01919804516512169,,-0.00020964360663811021,-0.003602741977827506,,,-0.005562299996825892,,,,,0.2527379160657599,,10.2,9.65292,,,10.2,8.8,,-4.9583,0.00485810556069233
1975-05-01,-0.0018001984897590972,-0.0017777782459997837,,0.009122013030840925,,-0.00031454784007678427,0.0,,,-0.00030802402830953923,,,,,-0.23638877806423042,,,,,,,,,,0.004654294897434324
1975-05-02,-0.009049835519918226,-0.00893660996640655,,0.012632730667710312,,0.0008385744726204791,-0.024355806948098913,,,-0.006111607006024755,,,,,-0.010869672236903716,,,,,,,,,,0.004651996532950634
1975-05-05,-0.009132483563272231,-0.009621240784230878,,0.0095929456854984,,-0.001992763782849849,-0.0037050801925455623,,,0.0002754820954056214,,,,,-0.014679162663049139,,,,,,,,,,0.004450867335496409
1975-05-06,0.008526202842555897,0.008423635850672184,,-0.016114974876480836,,-0.00010499238814798417,0.0037050801925455623,,,0.00323124271380415,,,,,-0.011152531950475053,,,,,,,,,,0.004655827172705763
1975-05-07,0.007250859562201839,0.007164209746780337,,0.004951653123510091,,-0.0032602437249549254,-0.0049431637975194676,,,-0.0005836008336048693,,,,,-0.036159981414443765,,,,,,,,,,0.004647782818434612
1975-05-08,0.007198573182571444,0.007113248724519572,,0.005373904558259923,,-0.0033765991773542225,0.002474636254190976,,,0.0005836008336048693,,,,,0.03989132902730197,,,,,,,,,,0.00465352877916785
1975-05-09,-0.004192860177489877,-0.004143243571334665,,0.010772507042131174,,0.0033765991773542225,-0.0012365526492170709,,,0.0002745178797010084,,,,,-0.024506410187822514,,,,,,,,,,0.004655827170944672
1975-05-12,-0.004210604717114208,-0.004160481484259293,,0.0008833168289914539,,0.0017891916576369127,-0.0012380836049739052,,,-0.0005834405999909364,,,,,0.0019065782705816048,,,,,,,,,,0.004447036696327987
1975-05-13,0.004810610730314302,0.00475342546842672,,0.010648335797500685,,-0.005588668523923701,-0.0012396183563341268,,,0.0005834405999909364,,,,,-0.025073637552116113,,,,,,,,,,0.004643186040163066
1975-05-14,0.015476535098765787,0.01529441577815227,,0.007506100009408989,,0.00021146119765802496,-0.004973897347112732,,,0.0011658609831348699,,,,,-0.033766862470817394,,,,,,,,,,0.004623649706316397
1975-05-15,-0.02028714582908009,-0.01945242592681584,,-0.009364103652573341,,0.006953251781731673,0.0,,,-0.0005827605875987629,,,,,0.027890253981832425,,,,,,,,,,0.004608710202686821
1975-05-16,0.0060096336880848256,0.005934735519814716,,-0.010778854672225613,,-0.0013657616242843673,-0.001247349544289289,,,-0.0002743578329216234,,,,,0.0019627091678486863,,,,,,,,,,0.004586109510376845
1975-05-19,0.011319805216250423,0.011179875198472189,,0.0011052056888978257,,-0.002104820814962771,-0.0012489073685282293,,,0.0008571184205203863,,,,,0.005865119452398204,,,,,,,,,,0.004355101414983153
1975-05-20,-0.0035608702314302576,-0.004104373982271703,,-0.005094130645635353,,0.0001053463261442289,-0.0025025038085013662,,,0.0014725273622886448,,,,,-0.019685675071030362,,,,,,,,,,0.004547803153324002
1975-05-21,0.023502844869089046,0.02322984827912844,,-0.01127686835886621,,-0.004963313425736082,0.0,,,-0.0005819028386486735,,,,,0.06354399097106289,,,,,,,,,,0.004540141920769591
1975-05-22,0.007521024814886701,0.00857393077464863,,0.0036985304760426274,,-0.0015892359121778554,0.0049987607213188845,,,-0.0005822416467253788,,,,,-0.0595757317954424,,,,,,,,,,0.0045290330207978
1975-05-23,0.0068926005808016555,0.006806605972689006,,0.013224652295169115,,-0.0007425086525172375,0.0,,,-0.002916304195787589,,,,,0.0039525743158235205,,,,,,,,,,0.004509879836695381
1975-05-26,0.0,0.0,,,,,,,,0.0,,,,,0.0,,,,,,,,,,0.004282319247747843
1975-05-27,-0.01557572315426281,-0.0142330896908609,,,,,,,,0.0008586197357471903,,,,,0.007858586612521146,,,,,,,,,,0.004478085524892648
1975-05-28,-0.011696039763190669,-0.010954275003464353,,-0.006998051525119564,,0.0015904154335766307,0.0049987607213188845,,,-0.002027526940729274,,,,,0.0807950965435793,,,,,,,,,,0.004479617767881994
1975-05-29,-0.01421821320275729,-0.014010737069598989,,-0.0003344556602584703,,0.0009530365522536499,0.01974885215934563,,,0.002336449661019202,,,,,-0.07105792126572097,,,,,,,,,,0.004468125853018411
1975-05-30,-0.006584914427006261,-0.00648778447874232,,0.016258744302621864,,0.0015863786310346129,-0.017258811032124566,,,0.0005832604423154919,,,,,0.013474698583360256,,,,,,,,,,0.0043991765295947885
1975-05-31,0.0,0.0,,,,,,,,,,,,,,,9.5,9.07047,,,9.5,9.0,,-4.215,0.0043991765295947885
1975-06-02,-0.021858830644911897,-0.022741853836195425,,,,,,,,,,,,,,,,,,,,,,,0.004181958712080978
1975-06-03,0.01643879940745574,0.013826490178242778,,0.003342829427945837,,-0.0017999898978189321,-0.0024962569128175183,,,-0.0014420603357381268,,,,,-0.0037313476128582046,,,,,,,,,,0.004386918549290332
1975-06-04,-0.00849009943511625,-0.009598154068721776,,-0.0031268665801471585,,0.0011650692415692276,-0.0012504690887911174,,,0.0008586197357471903,,,,,-0.04394212185649882,,,,,,,,,,0.004583067893125411
1975-06-05,0.00909372757958149,0.009000960858975837,,0.0009714934111810791,,0.0,-0.002505638995704107,,,0.003221828945414451,,,,,0.009718249468921414,,,,,,,,,,0.004573874354191199
1975-06-06,-0.0006036281444652403,-0.00119545740477367,,-0.0022681761015288515,,0.0009522298767450366,-0.011353723577736563,,,-0.0014725273622886448,,,,,0.005785937067043889,,,,,,,,,,0.0045681283890558165
1975-06-09,0.006020487564105004,0.0077450491418149525,,-0.013827908135156441,,0.0008456660123430382,-0.012768304210450054,,,0.0,,,,,-0.003853569315990013,,,,,,,,,,0.004162422424751181
1975-06-10,-0.0072290194332520485,-0.007147141799637602,,-0.00847785970447923,,-0.0008456660123430382,-0.001285843047167834,,,0.00030838287691459243,,,,,-0.023438572972017457,,,,,,,,,,0.004356273366243958
1975-06-11,-0.0012099033868242515,-0.001196172391430217,,0.0012155479364110988,,-0.00042310133908163294,-0.015560479937187566,,,0.0,,,,,0.0,,,,,,,,,,0.0045501243077367345
1975-06-12,-0.00303122395841271,-0.003597126180849841,,-0.005204030866422293,,0.00021157304638386165,0.002610286003130735,,,0.002019269300185478,,,,,0.023438572972017457,,,,,,,,,,0.00454744285117725
1975-06-13,-0.0030404402207322434,-0.00361011222409946,,0.004872601029622281,,0.0005287368599882214,0.0026034901453964032,,,0.0005810674714439301,,,,,0.003853569315990013,,,,,,,,,,0.004550507379416142
1975-06-16,-0.009177182961778385,-0.009082714574319084,,0.010330919672679073,,-0.00010572500934902251,-0.003907781448076353,,,0.005010491590791588,,,,,0.02656702738472183,,,,,,,,,,0.004175063609532697
1975-06-17,0.011610328908825629,0.00968530573446369,,-0.009668247088170823,,0.0,0.007800351563587604,,,-0.0023487373575097337,,,,,0.01671348097374059,,,,,,,,,,0.004383087947981097
1975-06-18,-0.004261875552877825,-0.0036210057669530116,,-0.0020998294608478574,,0.0015847026717130674,0.014144507386164573,,,0.0023487373575097337,,,,,0.02904015322116371,,,,,,,,,,0.00459724126073423
1975-06-19,-0.005506248335333197,-0.006672757546367869,,0.01787228137856456,,0.0010550750081934623,-0.0038377941437444107,,,0.0,,,,,-0.02904015322116371,,,,,,,,,,0.00460873318880402
1975-06-20,0.0,0.0,,0.006391225854433635,,-0.00010545742166367944,0.017785021624594943,,,-0.0006121824494824679,,,,,0.021858793812499,,,,,,,,,,0.00462865252316166
1975-06-23,-0.004920077621134666,-0.004881034705914722,,0.010846929936211502,,0.0020017917446857325,-0.0050492407198605704,,,0.002650088188403288,,,,,0.05945806990515212,,,,,,,,,,0.004261252778272455
1975-06-24,0.006758895161887324,0.00609757986811843,,0.0060699721520434124,,0.000736493273334915,0.0,,,0.002067622124618751,,,,,0.010135221894043145,,,,,,,,,,0.004489196145868103
1975-06-25,0.010356455553065302,0.01088281599345553,,0.004554861840369462,,0.0008410429427634369,0.015071875358661835,,,0.005638763611139019,,,,,0.0298035303905817,,,,,,,,,,0.004724034469573559
1975-06-26,0.0,-0.0018055978423383579,,0.0020059659262745555,,0.0008403361839057766,-0.0049987607213188845,,,-0.004150013547640441,,,,,0.028940926605001804,,,,,,,,,,0.004771533692931979
1975-06-27,0.0174230544473577,0.027333846701035114,,0.0,,0.003563571531350007,-0.003765537272269359,,,0.0008786752846514645,,,,,0.04644797731047312,,,,,,,,,,0.0048289920567022625
1975-06-30,-0.0005957164364058798,-0.0011730206623630224,,0.0040000474387777984,,0.002925200581472609,0.0012567552238524904,,,-0.0011830120863915994,,,,,-0.10183672645908426,,9.4,8.48877,8.0,3.1,9.4,8.8,,-2.8878,0.004447418843691089
1975-07-01,0.0017862641960766368,0.0017590154051791984,,-0.003578239978725861,,0.002188298690161794,0.0012551777724230107,,,0.0,,,,,0.024815169119724034,,,,,,,,,,0.004681874115526447
1975-07-02,-0.01076567186903965,-0.01060080598664026,,-0.007088830479689889,,0.006122573995290814,0.009985105426996821,,,-0.0005751112322114338,,,,,-0.024815169119724034,,,,,,,,,,0.004704857628304665
1975-07-03,0.0006010880908462468,0.001183432090780201,,0.001909420321776878,,0.0007239257775184527,0.0,,,-0.0003046046086536691,,,,,0.04423325497682562,,,,,,,,,,0.004738949675686667
1975-07-04,0.0,0.0,,,,,,,,0.0,,,,,0.0,,,,,,,,,,0.004781852216442945
1975-07-07,-0.014528064505216598,-0.015494946484036376,,,,,,,,0.0003046046086536691,,,,,0.006389798098771049,,,,,,,,,,0.004625157753432285
1975-07-08,0.01632934393614871,0.016676979718591056,,-0.0016049005745122358,,-0.0017505024291848414,-0.014996531985913997,,,0.0005751112322114338,,,,,-0.08643250577230743,,,,,,,,,,0.004845823060224972
1975-07-09,0.0011990229577705236,0.0011806376814149644,,0.014985178492703533,,-0.0012374962907495402,0.010022634638801264,,,0.0009127326834148519,,,,,-0.06453852113757108,,,,,,,,,,0.004854250470914489
1975-07-10,-0.00963277174231969,-0.008888947417245774,,0.00010542692850101787,,0.005659324668901178,0.0,,,0.0005742564381634452,,,,,0.08685704409326633,,,,,,,,,,0.004886044567749439
1975-07-11,0.012624099237282138,0.013010236736015202,,-0.0015833011004486863,,0.002868854426648859,-0.0037467260016086357,,,0.0,,,,,-0.008525200823359613,,,,,,,,,,0.004915923386159416
1975-07-14,-0.0023923097963249873,-0.002352942262026758,,0.005583348539226485,,0.002554540805718375,0.0,,,-0.000878408110807527,,,,,0.013605652055778794,,,,,,,,,,0.004745055976812682
1975-07-15,-0.006608651386722286,-0.006499284325324872,,0.0044025122826871765,,0.002446235039051281,-0.0012520347197102488,,,0.0,,,,,0.0,,,,,,,,,,0.004971850180434658
