test_date,train_end,calib_start,calib_end,best_alpha,forecast,realized,calib_error,hist_mean,SSE_forecast,SSE_hist,row_num,Cum_SSE_forecast,Cum_SSE_hist,RMSE_forecast,RMSE_hist,RMSE_diff,Cum_RMSE_diff,R_Sq_OOS
1998-01-31,1992-12-31,1993-01-31,1997-12-31,0.0001,0.7783462926370538,0.8708262387809071,0.8808272656442481,-0.4063081622819165,0.008552540438770016,1.631072278378097,25,33.786842841281654,51.42274763906947,0.01849598922877067,0.2554268802125647,0.23693089098379405,2.924051361474029,0.3429592078893229
1998-02-28,1993-01-31,1993-02-28,1998-01-31,0.0001,-0.8560038657564624,-0.23723306956744136,0.8801899074875172,-0.6445578582230597,0.38287729821639493,0.16591348345334408,26,34.16972013949805,51.588661122522815,0.12135093708496777,0.07988296329711748,-0.04146797378785029,2.882583387686178,0.33765057289730527
1998-03-31,1993-02-28,1993-03-31,1998-02-28,0.0001,0.7817357729574659,0.023420244038404467,0.8791989155790968,-0.5257687273202605,0.5750424413997959,0.30160852626198853,27,34.74476258089785,51.8902696487848,0.1459378915840312,0.10569146681663297,-0.04024642476739823,2.8423369629187802,0.33041853865734305
1998-04-30,1993-03-31,1993-04-30,1998-03-31,0.0001,0.8641972834602852,0.4109858394313358,0.8828411681149277,-0.41417663553676426,0.20540061299880555,0.6808931100954805,28,34.95016319389665,52.571162758880284,0.08564891230207637,0.1559410499991538,0.07029213769707744,2.912629100615858,0.33518375170439063
1998-05-31,1993-04-30,1993-05-31,1998-04-30,0.0001,-0.7684169051649062,-1.2778619403901303,0.8257656535972902,-0.5411532471586925,0.25953424391562985,0.5427396986827728,29,35.20969743781228,53.11390245756306,0.09460156809876809,0.13680336992758582,0.042201801828817734,2.9548309024446753,0.33709074632683744
1998-06-30,1993-05-31,1993-06-30,1998-05-31,0.0001,0.8431149602649967,0.3676983193122146,0.7836141918789689,-0.41833293092660556,0.2260209824948265,0.6178451263520027,30,35.435718420307104,53.73174758391506,0.08679880615439102,0.14350901555326326,0.05671020939887224,3.0115411118435476,0.34050686951944564
1998-07-31,1993-06-30,1993-07-31,1998-06-30,0.0001,-0.8551088194579981,-1.1129959835678893,0.7763731773364079,-0.389882116294771,0.06650578941264196,0.522893665042685,31,35.50222420971975,54.254641248957746,0.04631790199878547,0.12987508453133764,0.08355718253255218,3.0950982943760996,0.34563710325147967
1998-08-31,1993-07-31,1993-08-31,1998-07-31,0.0001,-0.8929798858115048,-0.9697752690009317,0.7598041845701161,-0.4693950572008265,0.005897530879210914,0.2503803563611181,32,35.50812174059896,54.505021605318866,0.013575634054265791,0.08845556023385381,0.07487992617958802,3.169978220555688,0.34853485615105406
1998-09-30,1993-08-31,1993-09-30,1998-08-31,4.862601580065348,0.7450670108863939,1.9209761336576783,0.7208274067193312,-0.36942886884559734,1.3827622650167315,5.24595507549203,33,36.89088400561569,59.75097668081089,0.20469950370894607,0.39870833402497446,0.1940088303160284,3.363987050871716,0.3825894394549161
1998-10-31,1993-09-30,1993-10-31,1998-09-30,1.3219411484660286,-0.8508783997828772,-0.35954757311208463,0.7415060399049447,-0.1914442667838658,0.24140598123700438,0.028258721598478975,34,37.1322899868527,59.77923540240937,0.08426254161094017,0.028829479193067283,-0.05543306241787289,3.308553988453843,0.37884300899980894
1998-11-30,1993-10-31,1993-11-30,1998-10-31,2.310129700083158,-0.8438431138483109,-0.12617623017869622,0.7446583363470852,-0.08825006654804413,0.5150457559160563,0.001438393887738998,35,37.64733574276875,59.78067379629711,0.12130784404222604,0.006410691711595109,-0.11489715233063093,3.1936568361232123,0.3702423650985901
1998-12-31,1993-11-30,1993-12-31,1998-11-30,0.0001,-0.7824151158382809,-0.4790287178757815,0.7376794803261595,-0.08072600070603447,0.09204330646866009,0.15864505450480348,36,37.739379049237414,59.93931885080192,0.05056439966041657,0.06638378619495783,0.015819386534541256,3.2094762226577536,0.3703735749287297
1999-01-31,1993-12-31,1994-01-31,1998-12-31,0.0001,-0.775806179374346,-0.42647179751455516,0.7347006832908982,-0.188834170397323,0.12203451034936219,0.056471641821908676,37,37.86141355958677,59.995790492623826,0.057430218608692594,0.03906738524372108,-0.018362833364971513,3.191113389292782,0.36893216592851397
1999-02-28,1994-01-31,1994-02-28,1999-01-31,0.0001,0.7809303797814873,0.12773162244799854,0.7364237095890448,-0.158420446062703,0.42666861658201394,0.08188300631295321,38,38.288082176168786,60.077673498936775,0.10596283069548665,0.046419995213313324,-0.059542835482173324,3.131570553810609,0.3626903315947082
1999-03-31,1994-02-28,1994-03-31,1999-02-28,0.0001,-0.8415421667582631,-1.1296122337784653,0.733750906865344,-0.2545064858807755,0.0829843635130238,0.765810070003575,39,38.37106653968181,60.84348356894035,0.0461281279984527,0.14012906779507708,0.09400093979662438,3.2255714936072333,0.3693479681155264
1999-04-30,1994-03-31,1994-04-30,1999-03-31,0.0001,0.7254867072633184,0.8676724685070901,0.7341353211615136,-0.2164492667911293,0.020216790700470846,1.1753199369460223,40,38.39128333038229,62.018803505886375,0.02248154281876071,0.1714146972218268,0.1489331544030661,3.374504648010299,0.3809734925515217
1999-05-31,1994-04-30,1994-05-31,1999-04-30,0.0001,-0.8439367592317626,-2.4346480891653193,0.7334338536576233,-0.312848112522395,2.5303625351789845,4.5020351408819135,41,40.92164586556127,66.52083864676828,0.24842737247455116,0.3313694843274819,0.08294211185293077,3.45744675986323,0.3848296759627621
1999-06-30,1994-05-31,1994-06-30,1999-05-31,0.0001,-0.8583281374735786,-0.8722737746039722,0.7776518218942279,-0.41617912034874394,0.00019448079497261098,0.20802233364019618,42,40.92184034635624,66.72886098040848,0.0021518585265754577,0.07037693305138379,0.06822507452480833,3.525671834388038,0.38674450987001197
1999-07-31,1994-06-30,1994-07-31,1999-06-30,0.0001,-0.8584531742938042,-1.0450194895139904,0.7695505114157701,-0.410514412510919,0.034806989974837874,0.4025966927426735,43,40.95664733633108,67.13145767315116,0.028451096343300453,0.09676111711174762,0.06831002076844717,3.5939818551564855,0.3899037983691592
1999-08-31,1994-07-31,1994-08-31,1999-07-31,0.0001,-0.8601110663676528,-0.16192635221256993,0.7680489205777209,-0.3431936694452222,0.4874618950798148,0.03285784029672301,44,41.44410923141089,67.16431551344787,0.1052553059642703,0.02732707627341051,-0.07792822969085979,3.516053625465626,0.38294451578066324
1999-09-30,1994-08-31,1994-09-30,1999-08-31,0.0001,0.769705088438275,6.060069305254079,0.767928485644777,0.001730761521144523,27.9879535465651,36.7034659104801,45,69.432062777976,103.86778142392798,0.7886409343021717,0.9031237876329283,0.11448285333075658,3.6305364787963823,0.3315341694399476
1999-10-31,1994-09-30,1994-10-31,1999-09-30,0.0001,0.8332668351967211,0.12184299441249148,1.2281090859012438,0.04184664214819253,0.5061238812361849,0.006399416375593808,46,69.93818665921218,103.87418084030358,0.1048937227404569,0.011794818663104471,-0.09309890407735243,3.53743757471903,0.32670288137592807
1999-11-30,1994-10-31,1994-11-30,1999-10-31,0.0001,-0.8303814647279174,-0.37654281324841044,1.2333353255416974,0.02098276022571635,0.2059695215767374,0.15802658156593336,47,70.14415618078891,104.0322074218695,0.06619917103947422,0.057985064394999154,-0.008214106644475062,3.5292234680745547,0.32574576740122785
1999-12-31,1994-11-30,1994-12-31,1999-11-30,0.0001,-0.814784989216935,-0.10487457886425616,1.236668357304104,0.05216227181001012,0.5039727907271088,0.02466057246969181,48,70.64812897151603,104.0568679943392,0.10246674162940919,0.022666317002369676,-0.07980042462703951,3.4494230434475153,0.3210623158928889
2000-01-31,1994-12-31,1995-01-31,1999-12-31,0.0001,-0.7911989819212321,-0.3519301398956743,1.242272278771388,0.05837407661158354,0.19295711557447442,0.16834955008363472,49,70.8410860870905,104.22521754442283,0.06275269171793682,0.058614888072465406,-0.004137803645471415,3.4452852398020437,0.3203076207838411
2000-02-29,1995-01-31,1995-02-28,2000-01-31,0.0001,0.8018840516571132,0.6387291476186975,1.226210912988395,0.10095720370914178,0.026619522711784638,0.28919866365626234,50,70.86770560980229,104.5144162080791,0.023073587805880834,0.0760524376540637,0.05297884984818287,3.4982640896502266,0.3219336797642264
2000-03-31,1995-02-28,1995-03-31,2000-02-29,0.0001,-0.8576904143634714,-0.7526808237260236,1.2222684801516468,0.13236815454684525,0.011027014125844354,0.7833116939418492,51,70.87873262392813,105.29772790202094,0.014704283840155225,0.12393164576648372,0.1092273619263285,3.6074914515765553,0.3268731050884548
2000-04-30,1995-03-31,1995-04-30,2000-03-31,0.0001,-0.7775620198869542,-0.260787959255413,1.2176308929577162,0.03832978556663666,0.2670554297416118,0.08947142526742882,52,71.14578805366973,105.38719932728837,0.07166366820910608,0.04148016793680974,-0.03018350027229634,3.5773079513042587,0.3249105346018276
2000-05-31,1995-04-30,1995-05-31,2000-04-30,0.0001,-0.832410164568151,-0.2436301264868704,1.2206024987589594,0.22091461578984073,0.34666193324299416,0.215801817576936,53,71.49244998691273,105.6030011448653,0.0808751580725753,0.06381012777852745,-0.01706503029404785,3.560242921010211,0.3230074030865847
2000-06-30,1995-05-31,1995-06-30,2000-05-31,0.0001,0.8196439880253449,1.412625521206806,1.225184670329777,0.4113228904407389,0.3516270986942362,1.002606958379047,54,71.84407708560697,106.60560810324435,0.0806945657326573,0.13626002908240517,0.055565463349747865,3.615808384359959,0.3260760070330623
2000-07-31,1995-06-30,1995-07-31,2000-06-30,0.0001,-0.8255357884171366,-1.1205038906609655,1.2222737326069555,0.405032523678491,0.08700618134132587,2.327261351475686,55,71.93108326694829,108.93286945472005,0.03977349079276659,0.2057032881460658,0.1659297973532992,3.781738181713258,0.3396751262772182
2000-08-31,1995-07-31,1995-08-31,2000-07-31,0.0001,0.8692152018125276,0.060728871194761086,1.2238918131791734,0.4235871256291019,0.6536501467957805,0.13166611281113683,56,72.58473341374408,109.06453556753118,0.1080385303950616,0.0484889738591482,-0.0595495565359134,3.7221886251773446,0.3344790491607543
2000-09-30,1995-08-31,1995-09-30,2000-08-31,0.0001,-0.8763140409603465,-0.638984628502756,1.2250652899337575,-0.13466736885063435,0.056325250017465134,0.25433589838302545,57,72.64105866376154,109.3188714659142,0.031435048608331434,0.06679845286356084,0.03536340425522941,3.757552029432574,0.3355121792817708
2000-10-31,1995-09-30,1995-10-31,2000-09-30,0.0001,-0.8026771804264571,-1.011160012632316,1.2212962881006602,-0.2290842861043683,0.043465091324576294,0.6116424420242171,58,72.68452375508612,109.93051390793842,0.02737513700944341,0.1026915738765607,0.07531643686711728,3.8328684662996912,0.3388139364475641
2000-11-30,1995-10-31,1995-11-30,2000-10-31,0.0001,0.8222584620352453,0.3517956728163176,1.218732107934018,-0.16838941226564097,0.22133523603965324,0.2705925227417244,59,72.90585899112577,110.20110643068014,0.061249038185413086,0.06772232973528738,0.006473291549874298,3.839341757849566,0.33842897451319354
2000-12-31,1995-11-30,1995-12-31,2000-11-30,0.0001,0.8168791772362045,0.2313267224353119,1.2162464668215407,-0.14037263715734363,0.34287167732335133,0.13816041392159026,60,73.24873066844913,110.33926684460174,0.0755944968591576,0.047986180983277234,-0.02760831587588037,3.8117334419736855,0.3361499241098794
2001-01-31,1995-12-31,1996-01-31,2000-12-31,0.0001,-0.8284177920198512,-1.1279876777446876,1.2130846316452581,-0.2050440986447614,0.08974211643319151,0.8518248502017817,61,73.33847278488231,111.19109169480352,0.03835599349006224,0.11817081622205453,0.07981482273199228,3.8915482647056776,0.34042852114285194
2001-02-28,1996-01-31,1996-02-29,2001-01-31,0.0001,0.8093792297898367,0.1430140506069065,1.1589561639269994,-0.24635369006241062,0.4440425520274986,0.1516072374739286,62,73.78251533690981,111.34269893227744,0.08462846238473683,0.049449752514780516,-0.03517870986995631,3.8563695548357213,0.3373385408792099
2001-03-31,1996-02-29,1996-03-31,2001-02-28,0.0001,-0.8328675949735308,-1.4764158803697969,1.1661538732617729,-0.30666494478272505,0.41415439563647394,1.36831725130683,63,74.19666973254628,112.71101618358428,0.08107946284859716,0.14737476530707272,0.06629530245847556,3.9226648572941967,0.3417088032309604
2001-04-30,1996-03-31,1996-04-30,2001-03-31,0.0001,0.8000813414257977,0.5407666724406792,1.174261600897549,-0.23986872547471738,0.06724409755086155,0.6093916244785296,64,74.26391383009715,113.32040780806281,0.03241433362313981,0.09757942473942458,0.06516509111628477,3.9878299484104818,0.34465543085688377
2001-05-31,1996-04-30,1996-05-31,2001-04-30,0.0001,0.7972189473138367,0.08615166076019569,1.1731269822344592,-0.21238690987079523,0.5056166860067579,0.08912527815439517,65,74.7695305161039,113.4095330862172,0.08819704216274951,0.03702915237285662,-0.05116788978989289,3.936662058620589,0.3407121210942474
2001-06-30,1996-05-31,1996-06-30,2001-05-31,0.0001,0.7894556640189667,0.446417449217099,1.1780848675901714,-0.2929042492032708,0.11767521681445232,0.5465965737551803,66,74.88720573291836,113.95612965997238,0.0422250853228505,0.09100421017193591,0.04877912484908541,3.9854411834696744,0.3428417939748366
2001-07-31,1996-06-30,1996-07-31,2001-06-30,0.0001,-0.841916579030543,-0.35554851090033496,1.1724262606760025,-0.2291579675565516,0.23655389769671065,0.01597456944673678,67,75.12375963061507,113.97210422941912,0.05941931663611711,0.015441062452201525,-0.043978254183915585,3.9414629292857586,0.3408583605739578
2001-08-31,1996-07-31,1996-08-31,2001-07-31,0.0001,0.8612868143564377,0.6341851914245757,1.1754198341012032,-0.18136994087073374,0.05157514713828562,0.6651301738132198,68,75.17533477775335,114.63723440323234,0.02754011703227238,0.09890058688141606,0.07136046984914368,4.012823399134902,0.344232830030365
2001-09-30,1996-08-31,1996-09-30,2001-08-31,0.0001,0.8559415914883665,1.5336096604548057,1.1700570852878747,-0.0003204167909369171,0.4592340116967027,2.3529414818791303,69,75.63456878945006,116.99017588511147,0.08158164859151067,0.18466348092314858,0.10308183233163791,4.11590523146654,0.353496409273494
2001-10-31,1996-09-30,1996-10-31,2001-09-30,0.0001,-0.7445953538777714,-1.2186627869233084,1.13565906128678,-0.017612314648519627,0.2247399310743847,1.4425222369514932,70,75.85930872052444,118.43269812206296,0.056661895872974294,0.14355298857174126,0.08689109269876696,4.202796324165307,0.35947327112027916
2001-11-30,1996-10-31,1996-11-30,2001-10-31,0.0001,-0.7894019422674757,-0.6082189324393596,1.1334576317897103,-0.0976135317531594,0.03282728305037521,0.2607178752099151,71,75.89213600357482,118.69341599727288,0.021502467284036483,0.06059771241091056,0.03909524512687408,4.241891569292181,0.3606036580384667
2001-12-31,1996-11-30,1996-12-31,2001-11-30,0.0001,0.8433992655096171,0.45982641634582294,1.123018232615938,-0.07857189059395014,0.14712813061563076,0.2898727369156141,72,76.03926413419045,118.98328873418849,0.04520449378712726,0.06345084896941162,0.018246355182284367,4.260137924474465,0.3609248412685585
2002-01-31,1996-12-31,1997-01-31,2001-12-31,0.0001,0.793486983809144,0.3291723577996408,1.1247711156052567,0.04285811236807722,0.21558807192634477,0.08197584713704563,73,76.2548522061168,119.06526458132554,0.05434391648809457,0.03351054774390469,-0.02083336874418988,4.239304555730276,0.35955416993986355
2002-02-28,1997-01-31,1997-02-28,2002-01-31,0.0001,0.7789812284615075,1.4874250545306504,0.8370956810788872,0.15489236269505588,0.501892654695486,1.7756433748106157,74,76.75674486081228,120.84090795613615,0.08235492196317487,0.15490377897483326,0.07254885701165839,4.311853412741934,0.36481158442905703
2002-03-31,1997-02-28,1997-03-31,2002-02-28,0.0001,0.8389292102533452,0.4544364143632437,0.7899201127236581,0.31579672058947594,0.14783471009138724,0.019220964689684105,75,76.90457957090366,120.86012892082584,0.04439740384172439,0.016008732904130425,-0.028388670937593962,4.28346474180434,0.36368941306290503
2002-04-30,1997-03-31,1997-04-30,2002-03-31,4.037017258596554,0.8231345961571285,0.5398116565316089,0.7866282233548119,0.31571713593038675,0.08027188811804581,0.050218354163491574,76,76.98485145902171,120.91034727498933,0.032499370058276716,0.02570540445005055,-0.006793965608226166,4.276670776196114,0.36328979947486884
2002-05-31,1997-04-30,1997-05-31,2002-04-30,5.857020818056661,0.8146725709604123,1.4788324507414048,0.787760578469187,0.4317738684288209,0.44110834591070236,1.0963316747944383,77,77.42595980493242,122.00667894978376,0.07568804276120573,0.11932339962735335,0.04363535686614761,4.320306133062261,0.365395726927377
2002-06-30,1997-05-31,1997-06-30,2002-05-31,0.0001,-0.7906192341629136,-1.1651813567628138,0.7900989711662975,0.29747396793049474,0.14029678368654266,2.139360598853688,78,77.56625658861896,124.14603954863746,0.042410808928031944,0.16561310330195403,0.12320229437392208,4.443508427436184,0.3752015217671898
2002-07-31,1997-06-30,1997-07-31,2002-06-30,0.0001,-0.7961411229300085,-0.968034193241902,0.7913107655494738,0.24643349440203086,0.02954722762124956,1.4749317643312012,79,77.5958038162402,125.62097131296865,0.01933948136609377,0.13663829014337944,0.11729880877728567,4.56080723621347,0.3823021506264257
2002-08-31,1997-07-31,1997-08-31,2002-07-31,0.2983647240283334,0.833286578180047,0.7270342241951857,0.7857816879358238,0.2541709137995817,0.011289562727324277,0.22359971031828937,80,77.60709337896753,125.84457102328695,0.011879374313976029,0.05286772530550768,0.04098835099153165,4.601795587205001,0.38330996126478345
2002-09-30,1997-08-31,1997-09-30,2002-08-31,0.0001,0.7618504000700909,0.6904796068064836,0.774427747799375,0.18391007599555484,0.005093790131076571,0.25661268954600447,81,77.6121871690986,126.10118371283295,0.007930088140400809,0.05628550342343652,0.04835541528303571,4.650151002488037,0.3845245152825616
2002-10-31,1997-09-30,1997-10-31,2002-09-30,0.0001,-0.8713160223290801,-0.4256333715193948,0.7744477481024888,0.24999586061254764,0.19863302523274792,0.4564748593111981,82,77.81082019433136,126.55765857214415,0.04921741527399649,0.07461076716510714,0.025393351891110652,4.675544354379148,0.38517493866263874
2002-11-30,1997-10-31,1997-11-30,2002-10-31,7.054802310718638,-0.7765645031688767,-0.13519506500827871,0.7326364233048607,0.28941451623180436,0.41135475620644113,0.18029329648087872,83,78.22217495053779,126.73795186862503,0.0703994417597015,0.04660695646935003,-0.023792485290351474,4.651751869088796,0.382803857903417
2002-12-31,1997-11-30,1997-12-31,2002-11-30,14.849682622544636,0.8021467164199213,2.6111866723503456,0.7347033621337185,0.46869453756551466,3.272625562152752,4.590272547614863,84,81.49480051269055,131.3282244162399,0.19738244126787494,0.23376505674997664,0.0363826154821017,4.688134484570898,0.3794570750123307
2003-01-31,1997-12-31,1998-01-31,2002-12-31,3.351602650938841,0.8357818727534154,1.4972914405059843,0.7867523779174905,0.56603779445771,0.43759490822819047,0.8672333532782046,85,81.93239542091874,132.1954577695181,0.07175078669199306,0.10100863989127247,0.029257853199279413,4.717392337770177,0.38021777144743263
2003-02-28,1998-01-31,1998-02-28,2003-01-31,0.14174741629268048,-0.7699378839912139,-1.209333419087908,0.7926780051003844,0.34130792165616336,0.1930684362629101,2.404488567624571,86,82.12546385718164,134.59994633714265,0.047381239082685274,0.1672099560163311,0.11982871693364583,4.837221054703823,0.38985515156539674
2003-03-31,1998-02-28,1998-03-31,2003-02-28,0.0001,-0.7764167417742917,-0.844148017169793,0.7890085478691281,0.23309255236174362,0.004587525666701252,1.1604472446446292,87,82.13005138284835,135.7603935817873,0.007261554935206776,0.11549231176305653,0.10823075682784976,4.945451811531672,0.39503673187740107
2003-04-30,1998-03-31,1998-04-30,2003-03-31,0.0001,0.8648381390258214,0.16366519899200424,0.7803039354478538,0.20174701423344324,0.4916434918356669,0.0014502246520830956,88,82.62169487468401,135.76184380643937,0.07474528655218965,0.004059535144798399,-0.07068575140739125,4.874766060124282,0.39142182694217986
2003-05-31,1998-04-30,1998-05-31,2003-04-30,0.0001,0.7765694574646358,1.4171746426080418,0.7849395119762358,0.19660886355566298,0.4103750032326175,1.4897808209937402,89,83.03206987791664,137.25162462743313,0.0679040138173092,0.12937971382038327,0.06147570000307406,4.936241760127356,0.3950376171990271
2003-06-30,1998-05-31,1998-06-30,2003-05-31,0.0001,-0.8518603960199278,-1.149516396607582,0.7881544176553188,0.1979142769019323,0.08859909468583765,1.815569419914304,90,83.12066897260247,139.0671940473474,0.031375697369113505,0.14203166391549238,0.11065596654637888,5.046897726673734,0.40229851086013246
2003-07-31,1998-06-30,1998-07-31,2003-06-30,0.0001,0.8602611773787561,0.43090336870853246,0.7865852298485142,0.3144924070644685,0.18434812786609633,0.013551511990895727,91,83.30501710046858,139.0807455593383,0.0450089280357146,0.012203184591968907,-0.03280574344374569,5.014091983229989,0.4010312731252452
2003-08-31,1998-07-31,1998-08-31,2003-07-31,0.0001,0.8540856583762766,1.1697899459626655,0.7883356842840858,0.35138871721175846,0.09966919720042935,0.6697805712209944,92,83.404686297669,139.7505261305593,0.03291444727069105,0.08532422633829269,0.052409779067601636,5.06650176229759,0.40318874921623027
2003-09-30,1998-08-31,1998-09-30,2003-08-31,0.0001,0.8638008404582906,0.4716534154922817,0.7899301347412633,0.3331532012689083,0.15377960290747164,0.01918230933992032,93,83.55846590057646,139.76970843989923,0.04066379369026753,0.014361803185945399,-0.02630199050432213,5.040199771793268,0.402170421379204
2003-10-31,1998-09-30,1998-10-31,2003-09-30,0.0001,-0.7864556619519639,-0.03999799334551865,0.7690556072412437,0.36528948278339796,0.5571990510213697,0.16425793830694713,94,84.11566495159784,139.93396637820618,0.07699122988334932,0.041802211372196814,-0.035189018511152505,5.005010753282115,0.39889029712589985
2003-11-30,1998-10-31,1998-11-30,2003-10-31,0.0001,0.8591941753701579,0.6158870706808874,0.7742719369324228,0.4278796607574951,0.0591983471922756,0.03534678618610248,95,84.17486329879011,139.96931316439228,0.024962782231970775,0.01928915326130001,-0.005673628970670766,4.999337124311444,0.3986191587585505
2003-12-31,1998-11-30,1998-12-31,2003-11-30,0.0001,0.8561939765595568,0.9525385548349259,0.7661870171651098,0.2896589842978769,0.00928227776305873,0.43940932503538244,96,84.18414557655318,140.40872248942767,0.00983312734409532,0.06765486286379248,0.05782173551969716,5.057158859831142,0.4004350720953823
2004-01-31,1998-12-31,1999-01-31,2003-12-31,0.0001,-0.7775128158322292,-0.8313406416093407,0.764767446823141,0.09560631078826644,0.0028974348278910734,0.8592306525592118,97,84.18704301138106,141.26795314198688,0.005465387648027077,0.09411720333992057,0.0886518156918935,5.145810675523036,0.404061281140206
2004-02-29,1999-01-31,1999-02-28,2004-01-31,0.0001,-0.7782147911830091,-0.31750273153583614,0.7627124674920479,0.16992553475093908,0.21225560190434023,0.23758631477533146,98,84.39929861328541,141.50553945676222,0.04653894593584817,0.04923769034762585,0.0026987444117776843,5.148509419934813,0.40356187512310027
2004-03-31,1999-02-28,1999-03-31,2004-02-29,0.0001,0.8599711645606,1.4185300088886945,0.7598412769712367,0.3584820369224797,0.31198798257713656,1.123701702869685,99,84.71128659586255,142.6292411596319,0.056137276059721845,0.1065388297814883,0.05040155372176646,5.19891097365658,0.4060734958194657
2004-04-30,1999-03-31,1999-04-30,2004-03-31,0.0001,-0.8476766179690295,-1.8736350836069955,0.7642796585707142,0.1887070133725631,1.0525907732142097,4.253254924974043,100,85.76387736907675,146.88249608460595,0.10259584656379661,0.20623420969795586,0.10363836313415925,5.302549336790739,0.41610552887339414
2004-05-31,1999-04-30,1999-05-31,2004-04-30,0.0001,0.8647066855778088,0.2919582771873894,0.7806715379948113,0.09493898292084206,0.32804073931375866,0.03881660231328838,101,86.09191810839052,146.92131268691924,0.05699059669820463,0.01960415249841403,-0.037386444199790606,5.265162892590948,0.4140270289318243
2004-06-30,1999-05-31,1999-06-30,2004-05-31,0.0001,-0.8702309452820577,-0.04337488154329058,0.7442268200488082,0.18711744250953302,0.683690950141568,0.053126711447271845,102,86.77560905853208,146.97443939836648,0.08187094999063046,0.02282214083358867,-0.05904880915704179,5.206114083433906,0.40958707232533564
2004-07-31,1999-06-30,1999-07-31,2004-06-30,0.0001,-0.8568149033516388,-0.10163972776681109,0.7555331178092641,0.1427388511365877,0.5702895458195754,0.05972088982684472,103,87.34589860435165,147.03416028819333,0.07440962106465916,0.02407933687497017,-0.05033028418968899,5.155783799244217,0.4059482610493378
2004-08-31,1999-07-31,1999-08-31,2004-07-31,0.2983647240283334,0.7916355988479042,0.9597528604724258,0.7638963920468842,0.12523576067906775,0.02826341365612783,0.6964187898475176,104,87.37416201800778,147.73057907804085,0.016485253799908055,0.08183113415909982,0.06534588035919175,5.2211296796034095,0.40855737137636816
2004-09-30,1999-08-31,1999-09-30,2004-08-31,0.0001,0.8694641119384217,0.3926830861073135,0.7556971008634182,0.11865489989698706,0.22732014659256383,0.07509144683772134,105,87.60148216460034,147.8056705248786,0.04652906378890549,0.02674241269126118,-0.01978665109764431,5.201343028505765,0.4073198825625889
2004-10-31,1999-09-30,1999-10-31,2004-09-30,45.34878508128582,0.7625203172145971,0.5629244723837858,0.28522378965191114,0.16889843870776244,0.03983850127372529,0.15525651521445874,106,87.64132066587408,147.96092704009303,0.01938646222694212,0.03827119159102288,0.018884729364080758,5.2202277578698455,0.4076725361275556
2004-11-30,1999-10-31,1999-11-30,2004-10-31,37.64935806792467,0.7706063115761235,1.2317740261971526,0.2802009058585624,0.22022235166745122,0.21267566100878296,1.0232367902438428,107,87.85399632688285,148.98416383033688,0.044582765729394624,0.09779039143231054,0.053207625702915914,5.273435383572761,0.4103131898841883
2004-12-31,1999-11-30,1999-12-31,2004-11-30,31.25715849688235,-0.6999159968368622,-0.784391454997344,0.2811543857796034,0.07547818418142872,0.007136103031423301,0.7393757963814327,108,87.86113242991428,149.72353962671832,0.008128654751478517,0.08274099460797513,0.07461233985649661,5.348047723429258,0.41317756280031626
2005-01-31,1999-12-31,2000-01-31,2004-12-31,31.25715849688235,-0.7009129389795766,-0.9404572840033714,0.2742700057989763,0.06638513064859282,0.05738149323287881,1.0137316479421976,109,87.91851392314716,150.73727127466051,0.02294418701398751,0.0964380129829185,0.07349382596893099,5.4215415493981896,0.41674336294074477
2005-02-28,2000-01-31,2000-02-29,2005-01-31,25.950242113997348,0.7986964528782037,0.9054547434938058,0.2726583244536977,0.16829825356772968,0.011397332615165368,0.5433996906401333,110,87.92991125576232,151.28067096530066,0.010179003619378546,0.0702851135564109,0.06010610993703235,5.481647659335222,0.4187630799447547
2005-03-31,2000-02-29,2000-03-31,2005-02-28,25.950242113997348,-0.7772725781517282,-0.6305593750040138,0.2727499739652349,-0.0024591950899960266,0.02152476397786252,0.39450983600802153,111,87.95143601974019,151.67518080130867,0.013925400985011384,0.05961663078989732,0.045691229804885936,5.527338889140108,0.42013297393095095
2005-04-30,2000-03-31,2000-04-30,2005-03-31,25.950242113997348,0.7385926086370781,0.46053662112617894,0.2731518439925714,0.1920551136377685,0.07731513219066131,0.07208231986324938,112,88.02875115193085,151.74726312117193,0.026273821196654317,0.025369117872644984,-0.000904703324009333,5.526434185816099,0.4198989204725302
2005-05-31,2000-04-30,2000-05-31,2005-04-30,25.950242113997348,-0.7909876440828736,-1.4465960561411668,0.2709501394507479,0.047175585860388815,0.42982238996159683,2.2313537184480237,113,88.45857354189243,153.97861683961995,0.06167445147110689,0.14052221562304953,0.07884776415194264,5.605281949968041,0.4255139099344648
2005-06-30,2000-05-31,2000-06-30,2005-05-31,17.886495290574334,0.8146869905324534,1.5338111254641142,0.2735316655398014,0.17860775311100588,0.5171395214412096,1.8365761804372374,114,88.97571306333366,155.81519302005717,0.06735214615429531,0.12692642503535845,0.059574278881063134,5.664856228849104,0.4289663842223631
2005-07-31,2000-06-30,2000-07-31,2005-06-30,17.886495290574334,-0.7870245204128545,-0.6201962916289674,0.2757477626175031,0.13539470612249285,0.02783165791916899,0.5709177558830472,115,89.00354472125282,156.3861107759402,0.015556812549118988,0.07045922384663328,0.05490241129751429,5.719758640146618,0.4308730853421422
