Dates,FEDL01 Index,daily_risk_free_ret,1M_risk_free_ret_realized
1975-01-01,3.87,0.0001482648702898969,
1975-01-02,8.55,0.00032753256225024957,
1975-01-03,8.37,0.00032063824523573037,
1975-01-06,7.85,0.0003007210624132665,
1975-01-07,7.3,0.0002796543796586503,
1975-01-08,5.12,0.00019614934383507915,
1975-01-09,7.27,0.000278505275107909,
1975-01-10,7.24,0.0002773561692367249,
1975-01-13,7.28,0.00027888831010494577,
1975-01-14,7.09,0.0002716106200742787,
1975-01-15,7.19,0.00027544098985049997,
1975-01-16,6.96,0.00026663111743080545,
1975-01-17,6.95,0.00026624807773902725,
1975-01-20,7.04,0.00026969542968425424,
1975-01-21,7.16,0.00027429188045812033,
1975-01-22,8.19,0.0003137438806892764,
1975-01-23,7.06,0.0002704615062803742,
